perm_id,balanced_acc
775,0.30905687992773634
776,0.3739363432649353
777,0.32550194275556665
778,0.33881843844442383
779,0.3038103513847377
780,0.3337105041652414
781,0.3880659092102062
782,0.34478332997753797
783,0.3230029359241945
784,0.32953599575384357
785,0.3193791668497381
786,0.3704828526154234
787,0.34868042849944114
788,0.3375158128587037
789,0.36529235762387596
790,0.32737203875936294
791,0.314584299647955
792,0.33789799686660815
793,0.3466683242409266
794,0.3602995479915064
795,0.34450188204911003
796,0.3477196927822578
797,0.3473104408325885
798,0.31669971794094093
799,0.3216725165613243
800,0.2949739476392329
801,0.326001791580027
802,0.31673480595432646
803,0.32590503892019174
804,0.35498332834181895
805,0.34203588508101634
806,0.3365030426593675
807,0.32194723635064704
808,0.31791487585339506
809,0.3656312891563166
810,0.3329187243177908
811,0.31646927020308446
812,0.31625557142826205
813,0.3485871207246701
814,0.3250087848583803
815,0.3275890130644874
816,0.3245753748322061
817,0.326915946063697
818,0.330777937018073
819,0.3351971564550417
820,0.30151411621033825
821,0.3728135858293478
822,0.33848651158592313
823,0.310635590447108
824,0.3319603388515624
825,0.34445370452312096
826,0.33598740932160936
827,0.3125151475718835
828,0.3185329337117321
829,0.3095666053043785
830,0.33661068247327486
831,0.29482818144389566
832,0.33248359064366395
833,0.3177888978619426
834,0.3383889117878473
835,0.30356892648459244
836,0.32908915749385503
837,0.3057088024607452
838,0.3505107029210072
839,0.33843662904583005
840,0.34171318794751604
841,0.32016989777953075
842,0.3450055441578076
843,0.33207939339465253
844,0.34458917641097103
845,0.33703876252809195
846,0.3524877119209383
847,0.29099601872651193
848,0.34244962693511016
849,0.35514646078595175
850,0.29944383043791256
851,0.3262824130979599
852,0.30985228785713137
853,0.28950207822496105
854,0.32516449863381724
855,0.3624926998193294
856,0.36199323935233046
857,0.33809213297986074
858,0.3215761622154803
859,0.36054778219740696
860,0.34987550016042696
861,0.31662513835810935
862,0.32707009066130927
863,0.33929562076551856
864,0.32613627727672306
865,0.33780695190815757
866,0.3376043521326824
867,0.3516953066578526
868,0.33397287400106557
869,0.3229515525810785
870,0.3588935549924314
871,0.3638918537931379
872,0.2844120885741566
873,0.318354311281302
874,0.3618076860535211
875,0.3451290496866066
876,0.33160243984078824
877,0.29028724787902965
878,0.31694813041324144
879,0.33415541259403597
880,0.3433167556299104
881,0.38816578518461686
882,0.3063078309895861
883,0.3400171643542212
884,0.3584685290925761
885,0.35144668362479564
886,0.35630111316493035
887,0.2988686448924673
888,0.3154401727469323
889,0.316906481033703
890,0.3364009402339926
891,0.3493330087816083
892,0.3240306915012369
893,0.3398520972103965
894,0.30012569272599576
895,0.31248452938145294
896,0.3053618247654041
897,0.3653193605743619
898,0.3348546019165637
899,0.33986222573224434
900,0.3679979812134407
901,0.3209618931731204
902,0.33979821641334473
903,0.3505745291543739
904,0.32576922076022885
905,0.335732072293671
906,0.2887634498998654
907,0.3009917979619493
908,0.3362206335203005
909,0.37795599193633783
910,0.36086067806184985
911,0.2884954382670919
912,0.3279805259077108
913,0.33276571622572537
