regime,M,seed,fold,n_train_groups,n_test_groups,balanced_acc,balanced_acc_3class,bal_acc_c2_vs_c3,mid_k_frac,abs_r_c1,abs_r_c2,abs_r_c3,abs_r_c4,ablation_acc_drop,confusion_flat,kbin_importance_flat,runtime_sec
per_sightline,128,49,5,410,102,0.8223076923076923,0.7630769230769231,0.6646153846153846,0.3932013749962499,0.369679517745953,0.25370790951396743,0.042889334266952565,0.19382165305356752,0.03923076923076929,"0.960000,0.000000,0.040000,0.000000,0.076923,0.769231,0.153846,0.000000,0.160000,0.280000,0.560000,0.000000,0.000000,0.000000,0.000000,1.000000","0.043436,0.000000,0.022196,0.024927,0.033742,0.024259,0.021686,0.021023,0.028765,0.034028,0.058557,0.107224,0.108828,0.118592,0.045237,0.037768,0.042912,0.059824,0.073410,0.093586",0.525287389755249
per_sightline,128,50,1,409,103,0.7742307692307693,0.7117948717948718,0.5869230769230769,0.3689184700941584,0.5785234652027328,0.011291906173979807,0.3087396462841908,0.2576991644263546,-0.010384615384615437,"0.961538,0.038462,0.000000,0.000000,0.000000,0.653846,0.346154,0.000000,0.000000,0.480000,0.520000,0.000000,0.000000,0.038462,0.000000,0.961538","0.034399,0.000000,0.026561,0.029764,0.032370,0.025765,0.023403,0.037775,0.025528,0.039986,0.060601,0.095576,0.106896,0.105846,0.056017,0.032996,0.040341,0.056206,0.072110,0.097861",0.5175826549530029
per_sightline,128,50,2,409,103,0.7261538461538461,0.6605128205128206,0.5676923076923077,0.3813528920894954,0.4344823468146067,0.6004987794377957,0.12635962892073777,0.36889825216804756,-0.008846153846153837,"0.846154,0.038462,0.115385,0.000000,0.040000,0.520000,0.440000,0.000000,0.076923,0.307692,0.615385,0.000000,0.000000,0.000000,0.076923,0.923077","0.038433,0.000000,0.030500,0.027029,0.031036,0.030271,0.026186,0.035440,0.024556,0.038710,0.071304,0.107592,0.107160,0.095297,0.038367,0.030339,0.037574,0.060851,0.069855,0.099501",0.5251772403717041
per_sightline,128,50,3,410,102,0.7353846153846153,0.6471794871794871,0.5284615384615384,0.38062347368663013,0.49710041745806754,0.07783518528718605,0.036115042299170834,0.215006519491117,-0.009230769230769376,"0.884615,0.038462,0.076923,0.000000,0.280000,0.480000,0.240000,0.000000,0.038462,0.384615,0.576923,0.000000,0.000000,0.000000,0.000000,1.000000","0.035722,0.000000,0.022952,0.024031,0.027270,0.025439,0.022744,0.036449,0.027501,0.035343,0.069406,0.093542,0.105887,0.111788,0.044875,0.035108,0.039208,0.069262,0.075799,0.097672",0.5009679794311523
per_sightline,128,50,4,410,102,0.7392307692307691,0.6523076923076923,0.5384615384615384,0.38107470418168254,0.4948409525893862,0.11576745575717734,0.3565440585272784,0.07811582427219198,0.00038461538461531664,"0.880000,0.040000,0.080000,0.000000,0.038462,0.500000,0.461538,0.000000,0.076923,0.346154,0.576923,0.000000,0.000000,0.000000,0.000000,1.000000","0.041989,0.000000,0.029863,0.030759,0.030844,0.023144,0.021026,0.033253,0.025492,0.034468,0.057954,0.103105,0.113769,0.106247,0.042337,0.032574,0.041383,0.056030,0.072839,0.102925",0.5150086879730225
per_sightline,128,50,5,410,102,0.7234615384615385,0.6312820512820513,0.5069230769230769,0.37002836813077083,0.5726289659271119,0.49509729250648643,0.03854747529001476,0.08825055458730983,-0.03961538461538461,"0.880000,0.080000,0.040000,0.000000,0.000000,0.653846,0.346154,0.000000,0.360000,0.280000,0.360000,0.000000,0.000000,0.000000,0.000000,1.000000","0.038444,0.000000,0.027009,0.028513,0.027845,0.027317,0.023492,0.035331,0.029559,0.035949,0.063648,0.104716,0.110625,0.091039,0.041699,0.030550,0.039042,0.065646,0.078056,0.101520",0.5510413646697998
per_sightline,128,51,1,409,103,0.8138461538461539,0.7517948717948718,0.6276923076923078,0.3807789709404548,0.0365858615856078,0.09922265913068333,0.0943158308813354,0.03613752371632204,0.03923076923076929,"1.000000,0.000000,0.000000,0.000000,0.115385,0.615385,0.269231,0.000000,0.160000,0.200000,0.640000,0.000000,0.000000,0.000000,0.000000,1.000000","0.043567,0.000000,0.036514,0.034796,0.030346,0.023839,0.027422,0.024288,0.026206,0.031136,0.055147,0.100108,0.119261,0.106263,0.044223,0.028493,0.037609,0.054874,0.071165,0.104742",0.5153114795684814
per_sightline,128,51,2,409,103,0.765,0.6866666666666666,0.53,0.38876552138282017,0.16144612292073002,0.18422088798939104,0.18855400206894055,0.2245670108321147,-0.010384615384615326,"1.000000,0.000000,0.000000,0.000000,0.080000,0.560000,0.360000,0.000000,0.076923,0.423077,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000","0.042965,0.000000,0.035477,0.034879,0.027898,0.029306,0.027098,0.021052,0.023337,0.027820,0.054597,0.114413,0.124098,0.095658,0.045315,0.031188,0.039574,0.057102,0.070608,0.097613",0.5103797912597656
per_sightline,128,51,3,410,102,0.795,0.7266666666666667,0.6092307692307692,0.38441447502137266,0.26129305535816805,0.10629004381479312,0.14132778004427046,0.028645771032442834,-0.008846153846153837,"0.961538,0.000000,0.038462,0.000000,0.040000,0.680000,0.280000,0.000000,0.038462,0.423077,0.538462,0.000000,0.000000,0.000000,0.000000,1.000000","0.033694,0.000000,0.026876,0.031799,0.037240,0.027626,0.024423,0.024050,0.022242,0.025482,0.051236,0.115919,0.122095,0.095164,0.046283,0.028919,0.044960,0.065298,0.078328,0.098365",0.4898090362548828
per_sightline,128,51,4,410,102,0.73,0.64,0.5,0.3954174490331633,0.44007658963176294,0.02329919521856713,0.24097920111526852,0.1812199401012615,0.00038461538461542766,"0.920000,0.040000,0.040000,0.000000,0.038462,0.576923,0.384615,0.000000,0.115385,0.461538,0.423077,0.000000,0.000000,0.000000,0.000000,1.000000","0.036857,0.000000,0.026376,0.028890,0.029781,0.022489,0.022642,0.024408,0.019813,0.035690,0.053787,0.118506,0.118040,0.105085,0.046058,0.032180,0.042238,0.063320,0.071904,0.101935",0.4934651851654053
per_sightline,128,51,5,410,102,0.7649999999999999,0.6866666666666665,0.61,0.38054248088720144,0.5079731240790208,0.0037636095652231237,0.2761151701291977,0.3135747955902524,-0.019615384615384812,"0.840000,0.040000,0.120000,0.000000,0.115385,0.500000,0.384615,0.000000,0.040000,0.200000,0.720000,0.040000,0.000000,0.000000,0.000000,1.000000","0.045160,0.000000,0.034183,0.030659,0.029917,0.023637,0.027052,0.025038,0.021533,0.025688,0.052076,0.112060,0.114347,0.102059,0.046205,0.028311,0.038762,0.064728,0.072320,0.106263",0.5247461795806885
per_sightline,256,42,1,204,52,0.8461538461538461,0.7948717948717948,0.6923076923076923,0.4240711688788846,0.0823025957950637,0.10458950583323584,0.1010402652133981,0.03152691396799569,0.0,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.000000,0.307692,0.692308,0.000000,0.000000,0.000000,0.000000,1.000000","0.025430,0.000000,0.025780,0.022821,0.026364,0.024337,0.028999,0.016911,0.015652,0.031862,0.070169,0.129855,0.127486,0.096561,0.041002,0.032515,0.042612,0.065063,0.072455,0.104126",0.4730665683746338
per_sightline,256,42,2,205,51,0.8846153846153846,0.8461538461538461,0.8076923076923077,0.42560590946887056,0.5583296175167143,0.0784725688740418,0.16999604011067557,0.43207496923223165,0.038461538461538436,"0.923077,0.000000,0.076923,0.000000,0.000000,0.846154,0.153846,0.000000,0.076923,0.153846,0.769231,0.000000,0.000000,0.000000,0.000000,1.000000","0.024138,0.000000,0.030260,0.027203,0.027685,0.029109,0.026502,0.015792,0.017512,0.035358,0.062063,0.120282,0.135029,0.108232,0.040730,0.026044,0.035222,0.057933,0.074532,0.106374",0.47658848762512207
per_sightline,256,42,3,205,51,0.8798076923076923,0.8397435897435898,0.7596153846153846,0.4241568796401243,0.21473330345043803,0.06243558920841489,0.10805258036564237,0.23365164116103085,0.019230769230769162,"1.000000,0.000000,0.000000,0.000000,0.000000,0.769231,0.230769,0.000000,0.000000,0.250000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000","0.027112,0.000000,0.028531,0.028426,0.030245,0.021899,0.021900,0.018589,0.017743,0.027943,0.070221,0.126555,0.126910,0.100470,0.044001,0.023532,0.038121,0.061290,0.075659,0.110854",0.47157835960388184
per_sightline,256,42,4,205,51,0.8205128205128205,0.7606837606837606,0.641025641025641,0.40053606601134273,0.522831185585259,0.5236719368483334,0.08267560019806752,0.4265794290847997,0.0625,"1.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.333333,0.000000,0.153846,0.230769,0.615385,0.000000,0.000000,0.000000,0.000000,1.000000","0.027368,0.000000,0.026544,0.022458,0.040849,0.026409,0.033908,0.021584,0.019260,0.038205,0.065074,0.116340,0.113686,0.105437,0.043060,0.027837,0.033153,0.069480,0.067009,0.102339",0.49888014793395996
per_sightline,256,42,5,205,51,0.9230769230769231,0.8974358974358975,0.8461538461538463,0.4159738536294543,0.011256118520633773,0.12590363643507396,0.16782546174563778,0.002796972985831195,0.05769230769230771,"1.000000,0.000000,0.000000,0.000000,0.000000,0.923077,0.076923,0.000000,0.076923,0.153846,0.769231,0.000000,0.000000,0.000000,0.000000,1.000000","0.026416,0.000000,0.028182,0.023750,0.033890,0.017109,0.026469,0.017596,0.018722,0.036026,0.064824,0.113450,0.115859,0.121842,0.038115,0.025138,0.039444,0.069859,0.073047,0.110261",0.4796030521392822
per_sightline,256,43,1,204,52,0.75,0.6666666666666666,0.5384615384615385,0.40187372151128253,0.19066637678258214,0.3244543358158943,0.07831444059843834,0.10930225671456632,-0.019230769230769273,"0.923077,0.000000,0.076923,0.000000,0.000000,0.769231,0.230769,0.000000,0.076923,0.615385,0.307692,0.000000,0.000000,0.000000,0.000000,1.000000","0.031239,0.000000,0.022492,0.023061,0.024461,0.020801,0.025722,0.018333,0.024896,0.029538,0.071484,0.109971,0.115104,0.105316,0.029333,0.030012,0.049266,0.056433,0.109578,0.102960",0.47846269607543945
per_sightline,256,43,2,205,51,0.75,0.6666666666666666,0.5,0.3919886109222109,0.48829332588612956,0.39085991365976547,0.23353909178151006,0.6628255023884649,0.02083333333333337,"1.000000,0.000000,0.000000,0.000000,0.000000,0.384615,0.615385,0.000000,0.000000,0.384615,0.615385,0.000000,0.000000,0.000000,0.000000,1.000000","0.037101,0.000000,0.017195,0.019610,0.019238,0.019485,0.032861,0.030794,0.025411,0.032870,0.075155,0.118647,0.105760,0.092426,0.033674,0.032911,0.044396,0.057650,0.102558,0.102258",0.5237827301025391
per_sightline,256,43,3,205,51,0.8189102564102564,0.7585470085470085,0.6378205128205128,0.38913516417609645,0.24536111330522867,0.512310975333819,0.09727575304016807,0.29476961147546743,0.02083333333333326,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.083333,0.333333,0.583333,0.000000,0.000000,0.000000,0.000000,1.000000","0.028798,0.000000,0.021712,0.019266,0.019639,0.022640,0.025620,0.019519,0.017946,0.033562,0.057090,0.119677,0.105785,0.106583,0.036312,0.032534,0.053118,0.060386,0.106044,0.113769",0.4849419593811035
per_sightline,256,43,4,205,51,0.8974358974358974,0.8632478632478632,0.7948717948717949,0.3984890004971416,0.3110445795270305,0.5100608098227023,0.10434898375539732,0.061648480896124035,0.0,"1.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.333333,0.000000,0.000000,0.076923,0.923077,0.000000,0.000000,0.000000,0.000000,1.000000","0.026538,0.000000,0.020589,0.021541,0.019527,0.018951,0.022321,0.021991,0.020029,0.037070,0.059402,0.111867,0.109618,0.117602,0.046712,0.039348,0.049684,0.062385,0.095584,0.099240",0.4744696617126465
per_sightline,256,43,5,205,51,0.8269230769230769,0.7692307692307692,0.6538461538461539,0.38036834152973564,0.041442960240587405,0.44020656093212235,0.18113986064253784,0.17129583223179848,0.038461538461538436,"1.000000,0.000000,0.000000,0.000000,0.000000,0.615385,0.384615,0.000000,0.000000,0.307692,0.692308,0.000000,0.000000,0.000000,0.000000,1.000000","0.029899,0.000000,0.021862,0.016975,0.020816,0.020034,0.027800,0.022276,0.030806,0.035877,0.074701,0.089541,0.096313,0.119814,0.036080,0.039033,0.045224,0.060814,0.106382,0.105753",0.45230555534362793
per_sightline,256,44,1,204,52,0.8076923076923077,0.7435897435897436,0.6538461538461539,0.35909102777313634,0.08748609038995386,0.5194412345571776,0.4364478527510495,0.0635735215138356,-0.038461538461538436,"0.923077,0.000000,0.076923,0.000000,0.000000,0.538462,0.461538,0.000000,0.000000,0.230769,0.769231,0.000000,0.000000,0.000000,0.000000,1.000000","0.030786,0.000000,0.031399,0.024822,0.034633,0.021194,0.033225,0.029201,0.029134,0.033505,0.053392,0.114516,0.095769,0.095414,0.033501,0.025313,0.051991,0.073802,0.096388,0.092014",0.4832639694213867
per_sightline,256,44,2,205,51,0.8076923076923077,0.7435897435897436,0.6153846153846154,0.37296261396159586,0.6271540633631202,0.030001517526233392,0.19437236641094777,0.19788682898349605,0.0,"1.000000,0.000000,0.000000,0.000000,0.000000,0.538462,0.461538,0.000000,0.000000,0.307692,0.692308,0.000000,0.000000,0.000000,0.000000,1.000000","0.027624,0.000000,0.027047,0.023088,0.028318,0.020635,0.042575,0.027119,0.023925,0.022917,0.058829,0.120584,0.094955,0.098595,0.043579,0.034573,0.056499,0.076596,0.081338,0.091204",0.4838826656341553
per_sightline,256,44,3,205,51,0.8397435897435898,0.7863247863247863,0.6794871794871795,0.37631594815121794,0.30780626525584737,0.2984113624728142,0.19030638085344845,0.2491473073318975,0.019230769230769273,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.000000,0.333333,0.666667,0.000000,0.000000,0.000000,0.000000,1.000000","0.022445,0.000000,0.017899,0.019731,0.031275,0.019950,0.036486,0.034527,0.028378,0.026853,0.042298,0.111820,0.103521,0.118677,0.038851,0.037037,0.051506,0.088922,0.087579,0.082245",0.4726996421813965
per_sightline,256,44,4,205,51,0.7980769230769231,0.7307692307692308,0.5961538461538461,0.39178503536949527,0.22513563479125223,0.5983576117451426,0.12112911441567326,0.03363313271742582,0.017628205128205177,"1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.076923,0.230769,0.692308,0.000000,0.000000,0.000000,0.000000,1.000000","0.030937,0.000000,0.022856,0.025732,0.029477,0.014844,0.033707,0.022161,0.018238,0.024083,0.053456,0.125719,0.108401,0.104209,0.045862,0.032013,0.046725,0.081186,0.092555,0.087838",0.46720051765441895
per_sightline,256,44,5,205,51,0.8846153846153846,0.8461538461538461,0.7692307692307693,0.36971912144497154,0.2978227652859673,0.17267980711599862,0.33077476134262374,0.04533901662038025,0.038461538461538436,"1.000000,0.000000,0.000000,0.000000,0.000000,0.923077,0.076923,0.000000,0.076923,0.307692,0.615385,0.000000,0.000000,0.000000,0.000000,1.000000","0.026855,0.000000,0.022641,0.027170,0.029809,0.028947,0.039177,0.030501,0.027514,0.029115,0.058362,0.115942,0.093707,0.101708,0.027874,0.029542,0.042928,0.070186,0.092468,0.105554",0.455918550491333
per_sightline,256,45,1,204,52,0.7692307692307692,0.6923076923076922,0.5384615384615384,0.4008875301544789,0.20960153718220936,0.32175348858638836,0.23233434225172467,0.24722469868496938,-0.019230769230769273,"1.000000,0.000000,0.000000,0.000000,0.000000,0.538462,0.461538,0.000000,0.076923,0.384615,0.538462,0.000000,0.000000,0.000000,0.000000,1.000000","0.034572,0.000000,0.023850,0.023220,0.039233,0.033362,0.022957,0.023587,0.021080,0.026046,0.069478,0.104482,0.123247,0.103681,0.042492,0.034681,0.048220,0.067212,0.069793,0.088805",0.46004676818847656
per_sightline,256,45,2,205,51,0.8461538461538461,0.7948717948717948,0.6923076923076923,0.37036155045644104,0.08045426849834532,0.39091044919283907,0.46693600656261947,0.09585266014399156,0.059294871794871806,"1.000000,0.000000,0.000000,0.000000,0.000000,0.846154,0.153846,0.000000,0.076923,0.384615,0.538462,0.000000,0.000000,0.000000,0.000000,1.000000","0.032335,0.000000,0.026332,0.025155,0.037957,0.041725,0.028333,0.032853,0.026421,0.026186,0.063303,0.095597,0.118011,0.093451,0.035219,0.030808,0.053302,0.063066,0.067727,0.102220",0.4637563228607178
per_sightline,256,45,3,205,51,0.7387820512820513,0.6517094017094017,0.47756410256410253,0.389938861510336,0.6170442577392675,0.47472507467047864,0.33970189934052936,0.26086639833445924,0.019230769230769162,"1.000000,0.000000,0.000000,0.000000,0.076923,0.538462,0.384615,0.000000,0.250000,0.333333,0.416667,0.000000,0.000000,0.000000,0.000000,1.000000","0.041334,0.000000,0.027564,0.031747,0.037947,0.032910,0.021441,0.025533,0.021558,0.029052,0.063077,0.101050,0.125512,0.100300,0.038983,0.026756,0.047154,0.062375,0.075508,0.090198",0.46000099182128906
per_sightline,256,45,4,205,51,0.8381410256410257,0.7841880341880342,0.6762820512820513,0.37168213460249555,0.29991591183875416,0.3555028688483944,0.5821592418074275,0.49834628678297066,0.07852564102564108,"1.000000,0.000000,0.000000,0.000000,0.000000,0.583333,0.416667,0.000000,0.000000,0.230769,0.769231,0.000000,0.000000,0.000000,0.000000,1.000000","0.044877,0.000000,0.028307,0.027526,0.033562,0.028618,0.025857,0.035800,0.025910,0.028018,0.068037,0.097564,0.112297,0.093785,0.046752,0.033675,0.048215,0.062688,0.068893,0.089621",0.4927210807800293
per_sightline,256,45,5,205,51,0.8060897435897436,0.7414529914529915,0.6538461538461539,0.3758706084694371,0.19243395742045138,0.23388949790853103,0.0032022939002022592,0.1179212694890128,0.03846153846153855,"0.916667,0.000000,0.083333,0.000000,0.000000,0.615385,0.384615,0.000000,0.000000,0.307692,0.692308,0.000000,0.000000,0.000000,0.000000,1.000000","0.034914,0.000000,0.025124,0.031807,0.030448,0.033694,0.022262,0.025414,0.020113,0.028470,0.072532,0.088312,0.105329,0.109697,0.048202,0.034648,0.047183,0.059333,0.073181,0.109338",0.48567962646484375
per_sightline,256,46,1,204,52,0.8653846153846154,0.8205128205128206,0.7307692307692308,0.3711483657818663,0.29905103229277996,0.8255876679400832,0.0661978570533541,0.34426297075556533,0.03846153846153855,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.000000,0.230769,0.769231,0.000000,0.000000,0.000000,0.000000,1.000000","0.029723,0.000000,0.027780,0.028699,0.028870,0.027279,0.025116,0.021707,0.025385,0.029668,0.067116,0.103082,0.111545,0.089405,0.046982,0.031281,0.050246,0.088517,0.085647,0.081952",0.49202871322631836
per_sightline,256,46,2,205,51,0.75,0.6666666666666666,0.5,0.3884544468196207,0.1412446537668076,0.3799438560346936,0.26005237141781484,0.38419263425947225,0.019230769230769273,"1.000000,0.000000,0.000000,0.000000,0.076923,0.615385,0.307692,0.000000,0.000000,0.615385,0.384615,0.000000,0.000000,0.000000,0.000000,1.000000","0.030042,0.000000,0.029298,0.023472,0.027238,0.021594,0.026028,0.021772,0.025606,0.027694,0.070574,0.110918,0.114184,0.092779,0.038023,0.028321,0.052661,0.089766,0.086567,0.083465",0.46859002113342285
per_sightline,256,46,3,205,51,0.7964743589743589,0.7286324786324786,0.592948717948718,0.3741385834930246,0.36165991926031416,0.22832925019213035,0.3649727584602456,0.5097172916798454,-0.022435897435897467,"1.000000,0.000000,0.000000,0.000000,0.000000,0.769231,0.230769,0.000000,0.083333,0.500000,0.416667,0.000000,0.000000,0.000000,0.000000,1.000000","0.040042,0.000000,0.027933,0.026625,0.025606,0.025825,0.030354,0.021970,0.023058,0.023406,0.071530,0.109800,0.107450,0.085358,0.039245,0.031675,0.049356,0.078588,0.082592,0.099586",0.48081088066101074
per_sightline,256,46,4,205,51,0.8205128205128205,0.7606837606837606,0.641025641025641,0.3794096587792166,0.44983246798855275,0.3990526663635709,0.2799567402264418,0.01151599024131557,0.05769230769230771,"1.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.333333,0.000000,0.076923,0.307692,0.615385,0.000000,0.000000,0.000000,0.000000,1.000000","0.026770,0.000000,0.027537,0.030750,0.028130,0.029000,0.023945,0.017433,0.024259,0.029755,0.075888,0.099847,0.113735,0.089940,0.044343,0.028052,0.044848,0.077106,0.088845,0.099819",0.47643351554870605
per_sightline,256,46,5,205,51,0.8269230769230769,0.7692307692307692,0.6538461538461539,0.3619455262074931,0.5700899050148517,0.41260268646310155,0.22094488721488373,0.04666022103382259,0.0,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.000000,0.384615,0.615385,0.000000,0.000000,0.000000,0.000000,1.000000","0.032406,0.000000,0.028291,0.034883,0.028245,0.023392,0.027999,0.018271,0.022906,0.034192,0.066921,0.095431,0.101871,0.097722,0.038304,0.037092,0.047345,0.093315,0.081042,0.090373",0.49140095710754395
per_sightline,256,47,1,204,52,0.7884615384615385,0.7179487179487181,0.5769230769230769,0.3890988468113243,0.34423498579540823,0.14763957433042862,0.06049753324621834,0.5875536562804221,0.019230769230769273,"1.000000,0.000000,0.000000,0.000000,0.000000,0.846154,0.153846,0.000000,0.076923,0.615385,0.307692,0.000000,0.000000,0.000000,0.000000,1.000000","0.027187,0.000000,0.017339,0.020943,0.023055,0.025754,0.031745,0.027475,0.031915,0.018981,0.061414,0.090660,0.119048,0.117977,0.043020,0.026215,0.048903,0.065134,0.088539,0.114694",0.4710543155670166
per_sightline,256,47,2,205,51,0.8846153846153846,0.8461538461538461,0.7692307692307692,0.36227516954269073,0.11434122948199142,0.5516823798554499,0.002557636310934187,0.4149813948499584,0.019230769230769162,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.000000,0.153846,0.846154,0.000000,0.000000,0.000000,0.000000,1.000000","0.035468,0.000000,0.024514,0.025539,0.029146,0.017054,0.032263,0.026363,0.029162,0.026749,0.053886,0.076478,0.103359,0.128552,0.048379,0.038166,0.040019,0.067343,0.103576,0.093983",0.4689927101135254
per_sightline,256,47,3,205,51,0.8637820512820512,0.8183760683760682,0.7275641025641025,0.40614315382213145,0.47247714763607956,0.5372546788199929,0.1569456291834263,0.33443438154717225,0.022435897435897356,"1.000000,0.000000,0.000000,0.000000,0.000000,0.538462,0.461538,0.000000,0.000000,0.083333,0.916667,0.000000,0.000000,0.000000,0.000000,1.000000","0.030903,0.000000,0.022606,0.028236,0.029698,0.025031,0.020528,0.022863,0.026574,0.025002,0.063957,0.094361,0.118704,0.129121,0.033301,0.024954,0.047440,0.064536,0.086604,0.105581",0.4723234176635742
per_sightline,256,47,4,205,51,0.8381410256410257,0.7841880341880342,0.6762820512820513,0.37319386493425893,0.5496770730437819,0.36513530812209405,0.11786845163604187,0.16175225699580786,-0.02083333333333326,"1.000000,0.000000,0.000000,0.000000,0.000000,0.583333,0.416667,0.000000,0.000000,0.230769,0.769231,0.000000,0.000000,0.000000,0.000000,1.000000","0.035265,0.000000,0.025438,0.024829,0.027218,0.023362,0.031132,0.031101,0.026750,0.024037,0.060024,0.095217,0.107309,0.110644,0.039608,0.028064,0.041242,0.071927,0.092468,0.104365",0.45096921920776367
per_sightline,256,47,5,205,51,0.7884615384615384,0.717948717948718,0.5769230769230769,0.3810263685426473,0.24672920935855716,0.29938854996694786,0.205029547749534,0.5407901871041397,0.0,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.076923,0.461538,0.461538,0.000000,0.000000,0.000000,0.000000,1.000000","0.028947,0.000000,0.019457,0.025365,0.034559,0.029403,0.033536,0.020709,0.025514,0.019948,0.058466,0.089887,0.111021,0.121653,0.043655,0.024357,0.046901,0.068037,0.093575,0.105011",0.47098827362060547
per_sightline,256,48,1,204,52,0.7692307692307693,0.6923076923076924,0.5769230769230769,0.4004715342388751,0.042040765408108714,0.03753335580241272,0.2293397885497513,0.2148418501412417,-0.019230769230769162,"0.923077,0.000000,0.076923,0.000000,0.000000,0.615385,0.384615,0.000000,0.076923,0.384615,0.538462,0.000000,0.000000,0.000000,0.000000,1.000000","0.035761,0.000000,0.030285,0.025799,0.025441,0.020692,0.019008,0.018936,0.022362,0.024325,0.065819,0.112022,0.113097,0.109533,0.053471,0.038292,0.048097,0.066258,0.069265,0.101537",0.49645018577575684
per_sightline,256,48,2,205,51,0.8653846153846154,0.8205128205128206,0.7307692307692308,0.4014505397772461,0.619000745689578,0.45695760066913205,0.3725377447641032,0.2560292230417762,0.05769230769230771,"1.000000,0.000000,0.000000,0.000000,0.000000,0.692308,0.307692,0.000000,0.076923,0.153846,0.769231,0.000000,0.000000,0.000000,0.000000,1.000000","0.035300,0.000000,0.023395,0.015432,0.024290,0.025567,0.023413,0.027795,0.023449,0.029697,0.077239,0.118566,0.106643,0.099003,0.054276,0.034405,0.047535,0.055792,0.080633,0.097571",0.49438977241516113
per_sightline,256,48,3,205,51,0.8205128205128205,0.7606837606837606,0.641025641025641,0.39289050075305454,0.06673785010907747,0.07298907764082097,0.48607501158552224,0.06589195746742425,0.059294871794871695,"1.000000,0.000000,0.000000,0.000000,0.000000,0.615385,0.384615,0.000000,0.083333,0.250000,0.666667,0.000000,0.000000,0.000000,0.000000,1.000000","0.033746,0.000000,0.024518,0.022966,0.031052,0.029710,0.032997,0.018376,0.021650,0.032505,0.070242,0.112842,0.108809,0.100998,0.039373,0.031931,0.040112,0.060182,0.089701,0.098290",0.48052096366882324
per_sightline,256,48,4,205,51,0.7836538461538461,0.7115384615384616,0.6057692307692308,0.3991876080610592,0.05393475590140223,0.06350246753476127,0.39107402951780995,0.061390426817061305,-0.02083333333333337,"0.923077,0.000000,0.076923,0.000000,0.000000,0.750000,0.250000,0.000000,0.076923,0.461538,0.461538,0.000000,0.000000,0.000000,0.000000,1.000000","0.031164,0.000000,0.030518,0.019945,0.019998,0.029844,0.027877,0.020427,0.025498,0.030930,0.065808,0.121466,0.119568,0.092346,0.043888,0.030322,0.041387,0.061859,0.078990,0.108167",0.44370388984680176
per_sightline,256,48,5,205,51,0.7884615384615384,0.717948717948718,0.5769230769230769,0.38206735664061164,0.24784504247536474,0.6471834776320748,0.210803853210181,0.20213295864348385,0.0576923076923076,"1.000000,0.000000,0.000000,0.000000,0.076923,0.538462,0.384615,0.000000,0.000000,0.384615,0.615385,0.000000,0.000000,0.000000,0.000000,1.000000","0.031033,0.000000,0.034608,0.021254,0.022227,0.035148,0.024292,0.024447,0.024624,0.035271,0.070459,0.116351,0.099281,0.095976,0.044076,0.033409,0.041484,0.058838,0.081714,0.105508",0.46498632431030273
per_sightline,256,49,1,204,52,0.8846153846153846,0.8461538461538461,0.7692307692307693,0.4131463929545641,0.10295299692114221,0.4665260612967569,0.05779480662939221,0.24582809843898504,0.0,"1.000000,0.000000,0.000000,0.000000,0.000000,0.923077,0.076923,0.000000,0.000000,0.384615,0.615385,0.000000,0.000000,0.000000,0.000000,1.000000","0.043310,0.000000,0.014951,0.017461,0.022254,0.021917,0.024484,0.032324,0.023096,0.028275,0.080894,0.097369,0.109697,0.125186,0.038932,0.028921,0.045343,0.074260,0.081368,0.089959",0.476515531539917
per_sightline,256,49,2,205,51,0.8461538461538461,0.7948717948717948,0.6923076923076923,0.4154958747459845,0.36612670359312194,0.11247373929891517,0.6409068345111414,0.22735742980971393,0.07852564102564108,"1.000000,0.000000,0.000000,0.000000,0.076923,0.538462,0.384615,0.000000,0.000000,0.153846,0.846154,0.000000,0.000000,0.000000,0.000000,1.000000","0.036639,0.000000,0.017421,0.012865,0.028831,0.018556,0.019680,0.027208,0.023449,0.027971,0.071124,0.099780,0.114807,0.129785,0.045525,0.037232,0.044363,0.070097,0.078239,0.096428",0.4704709053039551
