orig_index,mean_flux,line_density,depth_mean,depth_std,depth_max,ew_mean,ew_std,gap_std,total_ew,gap_mean,confusability_entropy,confusability_margin
21260,0.9872992997232705,0.027357107962872496,0.03155153102897551,0.05977083153425403,0.27086460016082947,0.4636986008873483,0.8315770438325684,22.72040623545566,25.967121649691503,36.763636363636365,1.2539280910355826,0.9987805932005711
26540,0.9894250756924472,0.027357107962872496,0.023992226562133522,0.04519665119032584,0.23663040749482334,0.3867373345205371,0.7788385193238939,25.75874079361659,21.657290733150077,35.6,1.2539280910355826,0.9987805932005711
525,0.9784813149919285,0.03224230581338544,0.03298204464077915,0.0847247343009343,0.46586703405031193,0.6677242584048081,1.8815826835490626,23.999684416071094,44.06980105471733,30.276923076923076,1.2539280910355826,0.9987805932005711
4795,0.9587239765029559,0.029311187103077674,0.05411340492209679,0.1542718102282085,0.9425519707784515,1.4085819401040776,5.867328975827205,23.840355272104137,84.51491640624465,34.101694915254235,1.2539280910355826,0.9987805932005711
9086,0.978250976308606,0.02149487054225696,0.06607711526829772,0.12319397987002617,0.6183842636636693,1.0123094719270898,1.9291394586182207,26.809525845137642,44.541616764791954,45.604651162790695,1.2539280910355826,0.9987805932005711
21152,0.8902928034473313,0.024914509037616023,0.3171597869260335,0.4344222216075397,1.0000000000000007,4.404816878851904,12.004495444340824,51.69688965498795,224.64566082144717,40.46,1.2539280910355826,0.9987805932005711
17757,0.9883375623500319,0.02149487054225696,0.02615978836605048,0.07715686791322417,0.3894859378226736,0.542795520787902,1.440486319176335,30.2046919875674,23.883002914667692,46.95348837209303,1.260503441077981,0.9998462129972815
2871,0.9852784129883562,0.02979970688812897,0.029297824328708363,0.06316542326479099,0.3401693418137247,0.4942483106309093,1.2039050659091266,20.64122089412349,30.149146948485466,33.2,1.2539280910355826,0.9987805932005711
55590,0.9927461265963047,0.02344894968246214,0.01462291412125598,0.033124368894799666,0.1962943661531703,0.3075168018207863,0.734036904844582,22.69617461680065,14.760806487397742,42.1063829787234,1.327634350601198,0.7991265657500409
18336,0.9706261236526579,0.02882266731802638,0.04329255931295649,0.12126492140610788,0.6268149021542125,1.0195755712323133,3.164936337891061,19.73231232830154,60.15495870270649,33.258620689655174,1.2539280910355826,0.9987805932005711
37751,0.966540852877245,0.02344894968246214,0.06353395448309856,0.17779740101928407,0.9868025736712386,1.427579784014925,4.535748625241098,27.445868365887566,68.52382963271641,42.851063829787236,1.2539280910355826,0.9987805932005711
51424,0.9931874302753338,0.01709819247679531,0.017152382356289946,0.0376616749147042,0.2144638107184631,0.39860553408129423,0.7876123871995235,41.76752268877211,13.9511936928453,57.05882352941177,0.3738514600080893,0.12146786721623803
35780,0.9712638894707871,0.024425989252564728,0.04502075220833249,0.1443957128786587,0.9318452078440448,1.1770187756506914,4.232158486961411,24.185232017289238,58.850938782534556,41.183673469387756,1.2743795399045645,0.9988332524116714
9361,0.9938850327513993,0.025891548607718612,0.016811751680552822,0.028780502858247153,0.1132600245475619,0.23625903253648622,0.403247878700533,19.7246954214116,12.52172872443377,37.88461538461539,1.2539280910355826,0.9987805932005711
