sightline_idx,wavelet_l2_norm,raw_l2_norm
548,2.8699780085355013,1.667536698977648
549,1.7957428298267446,1.3604198914763852
550,2.0936258968218806,2.1682452812909565
551,2.3783613891931377,1.8904650870024005
552,2.3702921099799847,2.300995261847222
553,2.9225819447160664,2.483756480847178
554,2.494820426331522,1.6470910989636236
555,0.8087669163521465,2.1048729228961895
556,1.1504014254876083,0.5340053742046895
557,0.8938638735525389,0.16114986965965286
558,2.496971986410382,2.2958899878891623
559,1.9280133986143686,1.1710481372126362
560,1.4522748138340682,0.13731104249248438
561,1.1272427045092401,0.4772309330151465
562,2.53210110135847,1.8694711656924534
563,2.1900905794659384,1.9273124014303369
564,1.448469858090122,0.5160073296341348
565,2.039731076408457,0.824240189410204
566,2.4818803331122696,2.4218389879691626
567,0.3389764959908379,0.8652714611701829
568,1.2198400782976098,0.5419972184767221
569,2.9464819885386504,0.2313163858678856
570,2.5957097829260123,2.5791721370342766
571,2.4080936953779575,1.508903691919674
572,1.331194786341103,1.7670798322415049
573,2.004011795406581,1.0605038817194372
574,2.1025426904411324,1.9228879862517407
575,2.693262747020095,2.654831517539196
576,2.0127892604624287,2.3805253255978926
577,0.6495326882328475,1.1241066237360537
578,2.334139715596936,1.2551701325257332
579,0.9524306536582731,0.9662521296374532
580,1.599683989312107,0.7763050850572575
581,2.4161671264894076,1.7049132662741635
582,2.7092034641800766,2.362116198285743
583,2.2620695424053587,2.28489268765948
584,2.4607712885735222,1.0176021526309447
585,2.273804112862176,1.7105751774720825
586,2.328358502260592,2.6670244747229455
587,2.3499399895071718,2.4905951272414186
588,2.0243587565202112,0.9048956407994898
589,2.9393337162112414,3.4238870489157947
590,1.3311763605459392,1.5734472564925763
591,1.1885188432654175,1.5574412166476082
592,1.8471104926488844,2.103308893444885
593,1.7443746224630028,1.447461205929059
594,2.4379793614116436,2.2241976956370344
595,2.128577576319322,1.8403731401907135
596,1.563696903733586,0.18634118946604403
597,1.824081321269128,0.9713175501664153
598,1.4766751414096013,2.62414143378173
599,1.1745143986188742,0.5431848345152571
600,3.305554336806173,1.1187692090325156
601,2.524753035767385,2.4692370112985915
602,1.6962297450938086,1.8094565441688244
603,1.0237057803402339,1.1111089600370612
604,2.436823282242637,1.8248165997019086
605,2.6084467431700356,2.4904217665059436
606,2.5416764887405376,2.6513594219512204
607,2.327839023525427,2.2055740806195048
608,1.363179368456036,0.8629812607383754
609,2.3577903714348127,1.8000307979794257
610,3.345975077187168,1.778420038674959
611,2.2043674873288173,2.0366311085700373
612,3.0739542225122283,1.8622638787313603
613,2.1169083782810745,1.0613766403003166
614,2.0094165747396064,2.2727243133757193
615,0.8884787657427672,0.2956185254845052
616,2.312816220695954,1.827053896531107
617,2.0576150933252193,0.23911448320022088
618,3.4102406706733426,1.1927702191803629
619,3.1615076204229196,0.7974161796968023
620,2.1116279107281066,1.7225232103963106
621,1.8204681529689597,2.7173325115781877
622,1.1464428188699767,1.3270751355204216
623,2.191480270235682,0.7686725810546867
624,1.3070705030062557,0.9892020657380312
625,0.42471654564943884,0.2513748630349948
626,2.2863040787561997,1.9524353956539913
627,3.0683508270596263,0.8651732039437071
628,0.8217780975818879,0.28400702475559797
629,1.4092577298117106,2.444761154762756
630,2.9086844203271967,1.1012074855416703
631,2.223047939604266,1.2295349217470524
632,2.118231869971046,1.272997748923194
