feedback_class,class_name,line_density_lines_per_angstrom,total_ew_angstrom,count,density
1,NoFeedback,2.3844199429653363,1.2940521455314113,39,0.00238037109375
1,NoFeedback,2.3844199429653363,1.5300783519348669,24,0.00146484375
1,NoFeedback,2.3844199429653363,1.8091541141862668,7,0.00042724609375
1,NoFeedback,2.3844199429653363,2.139131375029364,3,0.00018310546875
1,NoFeedback,2.645703060679922,0.17330418694772587,1,6.103515625e-05
1,NoFeedback,2.645703060679922,0.24228852284266275,1,6.103515625e-05
1,NoFeedback,2.645703060679922,0.286480282115367,2,0.0001220703125
1,NoFeedback,2.645703060679922,0.3387323141764973,2,0.0001220703125
1,NoFeedback,2.645703060679922,0.4005147573163834,4,0.000244140625
1,NoFeedback,2.645703060679922,0.47356589293284373,4,0.000244140625
1,NoFeedback,2.645703060679922,0.5599410529887804,6,0.0003662109375
1,NoFeedback,2.645703060679922,0.6620704478534867,3,0.00018310546875
1,NoFeedback,2.645703060679922,0.7828275415442694,7,0.00042724609375
1,NoFeedback,2.645703060679922,0.9256098981416236,5,0.00030517578125
1,NoFeedback,2.645703060679922,1.094434774034195,8,0.00048828125
1,NoFeedback,2.645703060679922,1.2940521455314113,7,0.00042724609375
1,NoFeedback,2.645703060679922,1.5300783519348669,3,0.00018310546875
1,NoFeedback,2.645703060679922,1.8091541141862668,2,0.0001220703125
1,NoFeedback,2.9356174049551083,0.4005147573163834,1,6.103515625e-05
1,NoFeedback,2.9356174049551083,0.6620704478534867,1,6.103515625e-05
1,NoFeedback,2.9356174049551083,0.9256098981416236,2,0.0001220703125
2,StellarWind,0.9353142646510788,8.172079927361038,1,6.103515625e-05
2,StellarWind,1.0378053664521476,3.5360886000122487,1,6.103515625e-05
2,StellarWind,1.0378053664521476,4.181046827274922,1,6.103515625e-05
2,StellarWind,1.0378053664521476,5.845327095426733,2,0.0001220703125
2,StellarWind,1.1515273735707097,0.24228852284266275,2,0.0001220703125
2,StellarWind,1.1515273735707097,0.3387323141764973,1,6.103515625e-05
2,StellarWind,1.1515273735707097,0.4005147573163834,1,6.103515625e-05
2,StellarWind,1.1515273735707097,0.6620704478534867,1,6.103515625e-05
2,StellarWind,1.1515273735707097,0.7828275415442694,3,0.00018310546875
2,StellarWind,1.1515273735707097,0.9256098981416236,2,0.0001220703125
2,StellarWind,1.1515273735707097,1.094434774034195,1,6.103515625e-05
2,StellarWind,1.1515273735707097,1.2940521455314113,2,0.0001220703125
2,StellarWind,1.1515273735707097,1.5300783519348669,3,0.00018310546875
2,StellarWind,1.1515273735707097,2.529294217531704,1,6.103515625e-05
2,StellarWind,1.1515273735707097,2.9906200776244978,1,6.103515625e-05
2,StellarWind,1.1515273735707097,3.5360886000122487,1,6.103515625e-05
2,StellarWind,1.1515273735707097,4.181046827274922,1,6.103515625e-05
2,StellarWind,1.1515273735707097,4.943640996949322,2,0.0001220703125
2,StellarWind,1.1515273735707097,6.9114745333681435,2,0.0001220703125
2,StellarWind,1.1515273735707097,8.172079927361038,2,0.0001220703125
2,StellarWind,1.2777109609827775,0.14657069990284274,3,0.00018310546875
2,StellarWind,1.2777109609827775,0.17330418694772587,6,0.0003662109375
2,StellarWind,1.2777109609827775,0.20491367806472355,4,0.000244140625
2,StellarWind,1.2777109609827775,0.24228852284266275,10,0.0006103515625
2,StellarWind,1.2777109609827775,0.286480282115367,12,0.000732421875
2,StellarWind,1.2777109609827775,0.3387323141764973,15,0.00091552734375
2,StellarWind,1.2777109609827775,0.4005147573163834,18,0.0010986328125
2,StellarWind,1.2777109609827775,0.47356589293284373,14,0.0008544921875
2,StellarWind,1.2777109609827775,0.5599410529887804,12,0.000732421875
2,StellarWind,1.2777109609827775,0.6620704478534867,14,0.0008544921875
2,StellarWind,1.2777109609827775,0.7828275415442694,16,0.0009765625
2,StellarWind,1.2777109609827775,0.9256098981416236,14,0.0008544921875
2,StellarWind,1.2777109609827775,1.094434774034195,11,0.00067138671875
2,StellarWind,1.2777109609827775,1.2940521455314113,6,0.0003662109375
2,StellarWind,1.2777109609827775,1.5300783519348669,5,0.00030517578125
2,StellarWind,1.2777109609827775,1.8091541141862668,3,0.00018310546875
2,StellarWind,1.2777109609827775,2.139131375029364,1,6.103515625e-05
2,StellarWind,1.2777109609827775,2.529294217531704,3,0.00018310546875
2,StellarWind,1.2777109609827775,3.5360886000122487,1,6.103515625e-05
2,StellarWind,1.2777109609827775,4.181046827274922,2,0.0001220703125
2,StellarWind,1.2777109609827775,4.943640996949322,1,6.103515625e-05
2,StellarWind,1.2777109609827775,5.845327095426733,1,6.103515625e-05
2,StellarWind,1.2777109609827775,6.9114745333681435,2,0.0001220703125
2,StellarWind,1.2777109609827775,8.172079927361038,1,6.103515625e-05
2,StellarWind,1.2777109609827775,9.66261107043856,2,0.0001220703125
2,StellarWind,1.2777109609827775,11.425004837013619,1,6.103515625e-05
2,StellarWind,1.4177216601922886,0.10483912188245244,1,6.103515625e-05
2,StellarWind,1.4177216601922886,0.12396105626974341,6,0.0003662109375
2,StellarWind,1.4177216601922886,0.14657069990284274,16,0.0009765625
2,StellarWind,1.4177216601922886,0.17330418694772587,21,0.00128173828125
2,StellarWind,1.4177216601922886,0.20491367806472355,26,0.0015869140625
2,StellarWind,1.4177216601922886,0.24228852284266275,50,0.0030517578125
2,StellarWind,1.4177216601922886,0.286480282115367,69,0.00421142578125
2,StellarWind,1.4177216601922886,0.3387323141764973,84,0.005126953125
2,StellarWind,1.4177216601922886,0.4005147573163834,86,0.0052490234375
2,StellarWind,1.4177216601922886,0.47356589293284373,95,0.00579833984375
