feedback_class,class_name,bin_line_density_lines_per_angstrom,bin_activity_ew_angstrom,count,density
1,NoFeedback,15.584182213557414,0.5363701595760801,2,3.194408507348737e-06
1,NoFeedback,15.584182213557414,0.5510652271557603,1,1.5972042536743685e-06
1,NoFeedback,17.37033490279044,0.4922849568370395,1,1.5972042536743685e-06
1,NoFeedback,17.37033490279044,0.5363701595760801,1,1.5972042536743685e-06
1,NoFeedback,17.37033490279044,0.5510652271557603,1,1.5972042536743685e-06
1,NoFeedback,17.37033490279044,0.5657602947354405,1,1.5972042536743685e-06
1,NoFeedback,20.942640281256487,0.007347726707592954,1,1.5972042536743685e-06
1,NoFeedback,26.301098348955563,0.5657602947354405,1,1.5972042536743685e-06
2,StellarWind,2.1880370443097306,0.007347726707592954,352471,0.5670063622543776
2,StellarWind,2.1880370443097306,0.022042794287273154,29981,0.04822926637013682
2,StellarWind,2.1880370443097306,0.03673786186695335,13914,0.022382909585206754
2,StellarWind,2.1880370443097306,0.05143292944663355,8420,0.013544925880942997
2,StellarWind,2.1880370443097306,0.06612799702631375,5690,0.009153281266337963
2,StellarWind,2.1880370443097306,0.08082306460599395,4151,0.006677551939643038
2,StellarWind,2.1880370443097306,0.09551813218567415,3266,0.005253886927216131
2,StellarWind,2.1880370443097306,0.11021319976535435,2591,0.004168040731297304
2,StellarWind,2.1880370443097306,0.12490826734503455,2002,0.003220539384043691
2,StellarWind,2.1880370443097306,0.13960333492471474,1696,0.0027282891085604897
2,StellarWind,2.1880370443097306,0.15429840250439494,1502,0.0024162088685482637
2,StellarWind,2.1880370443097306,0.16899347008407514,1251,0.0020124349497695595
2,StellarWind,2.1880370443097306,0.18368853766375534,1028,0.0016537035398585987
2,StellarWind,2.1880370443097306,0.19838360524343554,908,0.0014606642161396962
2,StellarWind,2.1880370443097306,0.21307867282311574,819,0.00131749338438151
2,StellarWind,2.1880370443097306,0.22777374040279594,713,0.0011469753150964795
2,StellarWind,2.1880370443097306,0.24246880798247614,677,0.0010890635179808088
2,StellarWind,2.1880370443097306,0.2571638755621563,574,0.0009233714317887507
2,StellarWind,2.1880370443097306,0.2718589431418365,516,0.000830069091991281
2,StellarWind,2.1880370443097306,0.2865540107215167,470,0.0007560706845657017
2,StellarWind,2.1880370443097306,0.3012490783011969,403,0.0006482903954893145
2,StellarWind,2.1880370443097306,0.3159441458808771,356,0.0005726833270327442
2,StellarWind,2.1880370443097306,0.3306392134605573,336,0.0005405101064129272
2,StellarWind,2.1880370443097306,0.3453342810402375,295,0.00047455500414230216
2,StellarWind,2.1880370443097306,0.3600293486199177,263,0.0004230778511505948
2,StellarWind,2.1880370443097306,0.3747244161995979,255,0.00041020856290266796
2,StellarWind,2.1880370443097306,0.3894194837792781,196,0.0003152975620742075
2,StellarWind,2.1880370443097306,0.4041145513589583,185,0.00029760229073330814
2,StellarWind,2.1880370443097306,0.4188096189386385,153,0.00024612513774160076
2,StellarWind,2.1880370443097306,0.4335046865183187,143,0.00023003852743169224
2,StellarWind,2.1880370443097306,0.4481997540979989,125,0.00020108262887385685
2,StellarWind,2.1880370443097306,0.4628948216776791,124,0.000199473967842866
2,StellarWind,2.1880370443097306,0.4775898892573593,93,0.0001496054758821495
2,StellarWind,2.1880370443097306,0.4922849568370395,78,0.00012547556041728666
2,StellarWind,2.1880370443097306,0.5069800244167197,74,0.00011904091629332325
2,StellarWind,2.1880370443097306,0.5216750919963999,57,9.169367876647872e-05
2,StellarWind,2.1880370443097306,0.5363701595760801,36,5.7911797115670774e-05
2,StellarWind,2.1880370443097306,0.5510652271557603,25,4.0216525774771366e-05
2,StellarWind,2.1880370443097306,0.5657602947354405,7,1.1260627216935984e-05
2,StellarWind,3.0811133889262425,0.007347726707592954,128065,0.20601317493384383
2,StellarWind,3.0811133889262425,0.022042794287273154,12662,0.0203688659744062
2,StellarWind,3.0811133889262425,0.03673786186695335,5065,0.008147868121968679
2,StellarWind,3.0811133889262425,0.05143292944663355,2666,0.004288690308621619
