feedback_class,class_name,depth_1_minus_f,local_ew_angstrom,count,density
1,NoFeedback,0.6282052514972285,0.21521084871737584,335,0.0003955191809092927
1,NoFeedback,0.6282052514972285,0.3438110574512591,131,0.000154665709549604
1,NoFeedback,0.6282052514972285,0.5492568982011975,22,2.5974393970162506e-05
1,NoFeedback,0.6538462686353508,0.13471268128780062,234,0.00027627309950081937
1,NoFeedback,0.6538462686353508,0.21521084871737584,386,0.0004557325487492149
1,NoFeedback,0.6538462686353508,0.3438110574512591,126,0.0001487624381927489
1,NoFeedback,0.6538462686353508,0.5492568982011975,12,1.4167851256452275e-05
1,NoFeedback,0.6538462686353508,0.8774678233388973,2,2.3613085427420458e-06
1,NoFeedback,0.6794872857734731,0.13471268128780062,139,0.0001641109437205722
1,NoFeedback,0.6794872857734731,0.21521084871737584,378,0.00044628731457824666
1,NoFeedback,0.6794872857734731,0.3438110574512591,149,0.0001759174864342824
1,NoFeedback,0.6794872857734731,0.5492568982011975,24,2.833570251290455e-05
1,NoFeedback,0.6794872857734731,0.8774678233388973,1,1.1806542713710229e-06
1,NoFeedback,0.7051283029115952,0.08432431082310657,2,2.3613085427420458e-06
1,NoFeedback,0.7051283029115952,0.13471268128780062,117,0.00013813654975040969
1,NoFeedback,0.7051283029115952,0.21521084871737584,382,0.00045100993166373075
1,NoFeedback,0.7051283029115952,0.3438110574512591,162,0.00019126599196210572
1,NoFeedback,0.7051283029115952,0.5492568982011975,23,2.7155048241533527e-05
1,NoFeedback,0.7307693200497174,0.08432431082310657,1,1.1806542713710229e-06
1,NoFeedback,0.7307693200497174,0.13471268128780062,41,4.840682512621194e-05
1,NoFeedback,0.7307693200497174,0.21521084871737584,352,0.0004155903035226001
1,NoFeedback,0.7307693200497174,0.3438110574512591,201,0.0002373115085455756
1,NoFeedback,0.7307693200497174,0.5492568982011975,38,4.486486231209887e-05
1,NoFeedback,0.7307693200497174,0.8774678233388973,1,1.1806542713710229e-06
1,NoFeedback,0.7564103371878397,0.13471268128780062,15,1.7709814070565345e-05
1,NoFeedback,0.7564103371878397,0.21521084871737584,316,0.0003730867497532433
1,NoFeedback,0.7564103371878397,0.3438110574512591,190,0.00022432431156049437
1,NoFeedback,0.7564103371878397,0.5492568982011975,42,4.958747939758296e-05
1,NoFeedback,0.7564103371878397,0.8774678233388973,3,3.541962814113069e-06
1,NoFeedback,0.782051354325962,0.13471268128780062,5,5.903271356855115e-06
1,NoFeedback,0.782051354325962,0.21521084871737584,316,0.0003730867497532433
1,NoFeedback,0.782051354325962,0.3438110574512591,206,0.00024321477990243073
1,NoFeedback,0.782051354325962,0.5492568982011975,42,4.958747939758296e-05
