regime,M,pair,seed,fold,n_train_groups,n_test_groups,balanced_acc,exploratory_flag,runtime_sec
global,1,C2-C4,44,3,26214,6554,0.7798291119926761,0,2.2631359100341797
global,1,C2-C4,44,4,26215,6553,0.7803995583977275,0,2.237271785736084
global,1,C2-C4,44,5,26215,6553,0.787583047271787,0,2.2575390338897705
global,1,C3-C4,44,1,26214,6554,0.7647238327738786,0,2.273214101791382
global,1,C3-C4,44,2,26214,6554,0.7834909978638999,0,2.250761032104492
global,1,C3-C4,44,3,26214,6554,0.7618248397924932,0,2.1993749141693115
global,1,C3-C4,44,4,26215,6553,0.762392445143437,0,2.238474130630493
global,1,C3-C4,44,5,26215,6553,0.7654562192630547,0,2.2683119773864746
global,1,C4-rest,44,1,52428,13108,0.7510426202827789,0,5.73870062828064
global,1,C4-rest,44,2,52429,13107,0.7461404978570069,0,6.0225303173065186
global,1,C4-rest,44,3,52429,13107,0.7572961896332868,0,6.062634468078613
global,1,C4-rest,44,4,52429,13107,0.7521593361171034,0,6.053032159805298
global,1,C4-rest,44,5,52429,13107,0.7494129527571398,0,6.052786111831665
global,1,C1-C2,45,1,26214,6554,0.29325602685382973,0,4.05375599861145
global,1,C1-C2,45,2,26214,6554,0.3072932560268538,0,3.9523308277130127
global,1,C1-C2,45,3,26214,6554,0.29966432712847113,0,4.127265930175781
global,1,C1-C2,45,4,26215,6553,0.3059605687771693,0,4.030623197555542
global,1,C1-C2,45,5,26215,6553,0.29651299265275466,0,3.933607339859009
global,1,C1-C3,45,1,26214,6554,0.4180653036313702,0,2.9995453357696533
global,1,C1-C3,45,2,26214,6554,0.4249313396399146,0,2.9266767501831055
global,1,C1-C3,45,3,26214,6554,0.4276777540433323,0,3.0535945892333984
global,1,C1-C3,45,4,26215,6553,0.42468556517229084,0,3.0463714599609375
global,1,C1-C3,45,5,26215,6553,0.41584504313372184,0,2.9526312351226807
global,1,C1-C4,45,1,26214,6554,0.7927982911199267,0,2.3775548934936523
global,1,C1-C4,45,2,26214,6554,0.7888312480927677,0,2.3583436012268066
global,1,C1-C4,45,3,26214,6554,0.796612755569118,0,2.337451934814453
global,1,C1-C4,45,4,26215,6553,0.7953551466673224,0,2.3515737056732178
global,1,C1-C4,45,5,26215,6553,0.782701277971342,0,2.338606357574463
global,1,C2-C3,45,1,26214,6554,0.3669514800122063,0,2.8131022453308105
global,1,C2-C3,45,2,26214,6554,0.3663411657003357,0,2.811383008956909
global,1,C2-C3,45,3,26214,6554,0.3669514800122063,0,2.9006686210632324
global,1,C2-C3,45,4,26215,6553,0.3656335103542916,0,2.860044002532959
global,1,C2-C3,45,5,26215,6553,0.37540249819010885,0,2.779447078704834
global,1,C2-C4,45,1,26214,6554,0.7885260909368325,0,2.245197296142578
global,1,C2-C4,45,2,26214,6554,0.7804394263045469,0,2.2655839920043945
global,1,C2-C4,45,3,26214,6554,0.78608483368935,0,2.3181488513946533
global,1,C2-C4,45,4,26215,6553,0.7848257809731719,0,2.24692702293396
global,1,C2-C4,45,5,26215,6553,0.7755287807164524,0,2.217041254043579
global,1,C3-C4,45,1,26214,6554,0.7740311260299054,0,2.2419943809509277
global,1,C3-C4,45,2,26214,6554,0.7638083613060727,0,2.206719160079956
global,1,C3-C4,45,3,26214,6554,0.7720476045163259,0,2.232856512069702
global,1,C3-C4,45,4,26215,6553,0.7674288888814369,0,2.2179646492004395
global,1,C3-C4,45,5,26215,6553,0.765152785369447,0,2.2649459838867188
global,1,C4-rest,45,1,52428,13108,0.7471264367816092,0,5.947350263595581
global,1,C4-rest,45,2,52429,13107,0.7532111363359456,0,5.9096879959106445
global,1,C4-rest,45,3,52429,13107,0.7536850598098712,0,5.804110050201416
global,1,C4-rest,45,4,52429,13107,0.7506845081676881,0,5.953533411026001
global,1,C4-rest,45,5,52429,13107,0.7558720866882254,0,5.906867027282715
global,1,C1-C2,46,1,26214,6554,0.29646017699115046,0,3.9365177154541016
global,1,C1-C2,46,2,26214,6554,0.2909673481843149,0,4.087582349777222
global,1,C1-C2,46,3,26214,6554,0.29630759841318277,0,3.866739273071289
global,1,C1-C2,46,4,26215,6553,0.2929905513060838,0,4.0115647315979
global,1,C1-C2,46,5,26215,6553,0.3052098318729384,0,3.9456002712249756
global,1,C1-C3,46,1,26214,6554,0.41638693927372594,0,2.97332501411438
global,1,C1-C3,46,2,26214,6554,0.4229478181263351,0,3.0009961128234863
global,1,C1-C3,46,3,26214,6554,0.419896246566982,0,3.0104827880859375
global,1,C1-C3,46,4,26215,6553,0.4234671721321096,0,2.9770822525024414
global,1,C1-C3,46,5,26215,6553,0.43110527623801964,0,3.143622875213623
global,1,C1-C4,46,1,26214,6554,0.7917302410741531,0,2.3270769119262695
global,1,C1-C4,46,2,26214,6554,0.7870003051571559,0,2.337231159210205
global,1,C1-C4,46,3,26214,6554,0.7953921269453769,0,2.2869558334350586
global,1,C1-C4,46,4,26215,6553,0.7892521898472462,0,2.319037675857544
global,1,C1-C4,46,5,26215,6553,0.7942985539872938,0,2.296475887298584
global,1,C2-C3,46,1,26214,6554,0.3649679584986268,0,2.8782384395599365
global,1,C2-C3,46,2,26214,6554,0.3671040585901739,0,2.8708386421203613
global,1,C2-C3,46,3,26214,6554,0.36267927982911197,0,2.7507777214050293
global,1,C2-C3,46,4,26215,6553,0.3683819740426393,0,2.819939613342285
global,1,C2-C3,46,5,26215,6553,0.37158705567311,0,2.871094226837158
global,1,C2-C4,46,1,26214,6554,0.7819652120842233,0,2.317800998687744
global,1,C2-C4,46,2,26214,6554,0.7833384192859323,0,2.2171854972839355
global,1,C2-C4,46,3,26214,6554,0.7912725053402503,0,2.1815335750579834
global,1,C2-C4,46,4,26215,6553,0.7764341454835809,0,2.2472832202911377
global,1,C2-C4,46,5,26215,6553,0.7904836703661848,0,2.2439379692077637
global,1,C3-C4,46,1,26214,6554,0.7683857186451022,0,2.2128844261169434
global,1,C3-C4,46,2,26214,6554,0.7679279829111992,0,2.2665295600891113
global,1,C3-C4,46,3,26214,6554,0.7711321330485199,0,2.2579128742218018
global,1,C3-C4,46,4,26215,6553,0.7659031031017605,0,2.246770143508911
global,1,C3-C4,46,5,26215,6553,0.7659140947209302,0,2.215867519378662
global,1,C4-rest,46,1,52428,13108,0.7479910487234259,0,5.842931032180786
global,1,C4-rest,46,2,52429,13107,0.7454279055972678,0,5.895516633987427
global,1,C4-rest,46,3,52429,13107,0.7488027005321779,0,5.915976524353027
global,1,C4-rest,46,4,52429,13107,0.753023849754648,0,5.9884397983551025
global,1,C4-rest,46,5,52429,13107,0.7568895359034623,0,6.01244592666626
global,1,C1-C2,47,1,26214,6554,0.29722306988098873,0,4.025341987609863
global,1,C1-C2,47,2,26214,6554,0.2950869697894416,0,3.879196882247925
global,1,C1-C2,47,3,26214,6554,0.3011901129081477,0,3.9759442806243896
global,1,C1-C2,47,4,26215,6553,0.2955862035431764,0,4.148465394973755
global,1,C1-C2,47,5,26215,6553,0.2995623752032052,0,3.8668808937072754
global,1,C1-C3,47,1,26214,6554,0.4188281965212084,0,2.9532551765441895
global,1,C1-C3,47,2,26214,6554,0.4168446750076289,0,2.9674556255340576
global,1,C1-C3,47,3,26214,6554,0.4107415318889228,0,2.9227676391601562
global,1,C1-C3,47,4,26215,6553,0.41583787063646693,0,2.990168571472168
global,1,C1-C3,47,5,26215,6553,0.4150821968185411,0,2.970463514328003
global,1,C1-C4,47,1,26214,6554,0.7921879768080562,0,2.3166146278381348
global,1,C1-C4,47,2,26214,6554,0.789594140982606,0,2.317570209503174
global,1,C1-C4,47,3,26214,6554,0.792645712541959,0,2.307058811187744
global,1,C1-C4,47,4,26215,6553,0.7945939304651541,0,2.3087525367736816
global,1,C1-C4,47,5,26215,6553,0.7915510683667535,0,2.337409019470215
global,1,C2-C3,47,1,26214,6554,0.3620689655172414,0,2.754035234451294
global,1,C2-C3,47,2,26214,6554,0.3672566371681416,0,2.9115078449249268
global,1,C2-C3,47,3,26214,6554,0.3727494659749771,0,2.890972137451172
global,1,C2-C3,47,4,26215,6553,0.36670402885691256,0,2.840245246887207
global,1,C2-C3,47,5,26215,6553,0.35815716003387654,0,2.8600428104400635
global,1,C2-C4,47,1,26214,6554,0.7830332621299969,0,2.2589950561523438
global,1,C2-C4,47,2,26214,6554,0.7873054623130913,0,2.2868332862854004
global,1,C2-C4,47,3,26214,6554,0.7836435764418676,0,2.243032455444336
global,1,C2-C4,47,4,26215,6553,0.7851324750928046,0,2.2253222465515137
global,1,C2-C4,47,5,26215,6553,0.7830056433580999,0,2.2670443058013916
global,1,C3-C4,47,1,26214,6554,0.7648764113518463,0,2.2135589122772217
global,1,C3-C4,47,2,26214,6554,0.7685382972230699,0,2.2529921531677246
global,1,C3-C4,47,3,26214,6554,0.7648764113518463,0,2.210573196411133
global,1,C3-C4,47,4,26215,6553,0.7727712815445498,0,2.226792335510254
global,1,C3-C4,47,5,26215,6553,0.7711041882540204,0,2.237823247909546
global,1,C4-rest,47,1,52428,13108,0.7503814464449192,0,5.791127681732178
global,1,C4-rest,47,2,52429,13107,0.7545852750308044,0,6.095573902130127
global,1,C4-rest,47,3,52429,13107,0.7500231584169204,0,5.9303297996521
global,1,C4-rest,47,4,52429,13107,0.7489043988885202,0,6.142064571380615
global,1,C4-rest,47,5,52429,13107,0.7529730160982041,0,6.000763416290283
global,1,C1-C2,48,1,26214,6554,0.30164784864205063,0,3.999260902404785
global,1,C1-C2,48,2,26214,6554,0.28364357644186755,0,3.8962209224700928
global,1,C1-C2,48,3,26214,6554,0.2992065913945682,0,4.0877275466918945
global,1,C1-C2,48,4,26215,6553,0.29222849676008056,0,3.977774143218994
global,1,C1-C2,48,5,26215,6553,0.3023097676744305,0,4.15816330909729
global,1,C1-C3,48,1,26214,6554,0.4116570033567287,0,2.970409393310547
global,1,C1-C3,48,2,26214,6554,0.4180653036313702,0,2.9813344478607178
global,1,C1-C3,48,3,26214,6554,0.41730241074153185,0,2.9762015342712402
global,1,C1-C3,48,4,26215,6553,0.4136993020880723,0,2.9758453369140625
global,1,C1-C3,48,5,26215,6553,0.4207276507780017,0,3.0115630626678467
global,1,C1-C4,48,1,26214,6554,0.7932560268538298,0,2.3269481658935547
global,1,C1-C4,48,2,26214,6554,0.7903570338724443,0,2.3670952320098877
global,1,C1-C4,48,3,26214,6554,0.7934086054317975,0,2.337857484817505
global,1,C1-C4,48,4,26215,6553,0.7965772656801037,0,2.341923236846924
global,1,C1-C4,48,5,26215,6553,0.7863625583720182,0,2.3669650554656982
global,1,C2-C3,48,1,26214,6554,0.3660360085444003,0,2.8765552043914795
global,1,C2-C3,48,2,26214,6554,0.36389990845285325,0,2.868825674057007
global,1,C2-C3,48,3,26214,6554,0.3700030515715593,0,2.8756022453308105
global,1,C2-C3,48,4,26215,6553,0.3618200239729077,0,2.8208227157592773
global,1,C2-C3,48,5,26215,6553,0.36456755616810543,0,2.7913599014282227
global,1,C2-C4,48,1,26214,6554,0.7857796765334146,0,2.221330165863037
global,1,C2-C4,48,2,26214,6554,0.7859322551113823,0,2.2518227100372314
global,1,C2-C4,48,3,26214,6554,0.7836435764418676,0,2.287118434906006
global,1,C2-C4,48,4,26215,6553,0.7884894832560381,0,2.2466883659362793
global,1,C2-C4,48,5,26215,6553,0.7769014755969288,0,2.208470344543457
global,1,C3-C4,48,1,26214,6554,0.7740311260299054,0,2.189666271209717
global,1,C3-C4,48,2,26214,6554,0.7653341470857491,0,2.1872622966766357
global,1,C3-C4,48,3,26214,6554,0.7641135184620079,0,2.2382729053497314
global,1,C3-C4,48,4,26215,6553,0.7776537494648572,0,2.2965176105499268
global,1,C3-C4,48,5,26215,6553,0.7604209864661498,0,2.2497336864471436
global,1,C4-rest,48,1,52428,13108,0.7593327230190214,0,5.9760284423828125
global,1,C4-rest,48,2,52429,13107,0.7444607828342952,0,5.983027219772339
global,1,C4-rest,48,3,52429,13107,0.7511931862101251,0,5.844061613082886
global,1,C4-rest,48,4,52429,13107,0.7485991951674034,0,6.04793119430542
global,1,C4-rest,48,5,52429,13107,0.7521591188129231,0,5.9731667041778564
global,1,C1-C2,49,1,26214,6554,0.2911199267622826,0,4.06571364402771
global,1,C1-C2,49,2,26214,6554,0.2949343912114739,0,4.093882322311401
global,1,C1-C2,49,3,26214,6554,0.30195300579798595,0,3.9727916717529297
global,1,C1-C2,49,4,26215,6553,0.2965009298164623,0,3.800122022628784
global,1,C1-C2,49,5,26215,6553,0.29651206115960466,0,4.221550703048706
global,1,C1-C3,49,1,26214,6554,0.4116570033567287,0,2.991016387939453
global,1,C1-C3,49,2,26214,6554,0.41058895331095513,0,2.9967739582061768
global,1,C1-C3,49,3,26214,6554,0.4250839182178822,0,2.962325096130371
global,1,C1-C3,49,4,26215,6553,0.4208710075737845,0,2.982391834259033
global,1,C1-C3,49,5,26215,6553,0.4251519172178312,0,2.9348256587982178
global,1,C1-C4,49,1,26214,6554,0.7903570338724444,0,2.2682900428771973
global,1,C1-C4,49,2,26214,6554,0.7857796765334147,0,2.307028293609619
global,1,C1-C4,49,3,26214,6554,0.7976808056148916,0,2.3324882984161377
global,1,C1-C4,49,4,26215,6553,0.7936764097124183,0,2.33685302734375
global,1,C1-C4,49,5,26215,6553,0.7968926226860313,0,2.3524935245513916
global,1,C2-C3,49,1,26214,6554,0.37076594446139766,0,2.8387742042541504
global,1,C2-C3,49,2,26214,6554,0.35230393652731157,0,2.865734577178955
global,1,C2-C3,49,3,26214,6554,0.3613060726274031,0,2.792898416519165
global,1,C2-C3,49,4,26215,6553,0.3624300588368333,0,2.8614184856414795
global,1,C2-C3,49,5,26215,6553,0.36715910983533806,0,2.837468147277832
global,1,C2-C4,49,1,26214,6554,0.7834909978638999,0,2.2612123489379883
global,1,C2-C4,49,2,26214,6554,0.7779981690570644,0,2.2880122661590576
global,1,C2-C4,49,3,26214,6554,0.7844064693317059,0,2.2693045139312744
global,1,C2-C4,49,4,26215,6553,0.7884873408217931,0,2.2367947101593018
global,1,C2-C4,49,5,26215,6553,0.7878888564729272,0,2.246476650238037
global,1,C3-C4,49,1,26214,6554,0.7680805614891669,0,2.236732244491577
global,1,C3-C4,49,2,26214,6554,0.7599938968568813,0,2.2672312259674072
global,1,C3-C4,49,3,26214,6554,0.7749465974977113,0,2.1948490142822266
global,1,C3-C4,49,4,26215,6553,0.772006199645809,0,2.20267915725708
global,1,C3-C4,49,5,26215,6553,0.7666767081628235,0,2.2116310596466064
global,1,C4-rest,49,1,52428,13108,0.7523141084325093,0,6.002655267715454
global,1,C4-rest,49,2,52429,13107,0.75097313089379,0,6.028179168701172
global,1,C4-rest,49,3,52429,13107,0.7497691453519723,0,6.020277500152588
global,1,C4-rest,49,4,52429,13107,0.7515996692009508,0,5.905400276184082
global,1,C4-rest,49,5,52429,13107,0.7539902790527152,0,5.931561231613159
global,1,C1-C2,50,1,26214,6554,0.29234055538602377,0,4.117752552032471
global,1,C1-C2,50,2,26214,6554,0.2978333841928593,0,3.795597553253174
global,1,C1-C2,50,3,26214,6554,0.30164784864205063,0,4.142077684402466
global,1,C1-C2,50,4,26215,6553,0.30351982385091936,0,4.097558975219727
global,1,C1-C2,50,5,26215,6553,0.2907129108303963,0,3.8164281845092773
global,1,C1-C3,50,1,26214,6554,0.4227952395483674,0,3.020404577255249
global,1,C1-C3,50,2,26214,6554,0.41318278913640527,0,2.876387596130371
global,1,C1-C3,50,3,26214,6554,0.4247787610619469,0,2.9826643466949463
global,1,C1-C3,50,4,26215,6553,0.415377806169689,0,3.0062179565429688
global,1,C1-C3,50,5,26215,6553,0.4153861430333814,0,3.0170111656188965
global,1,C1-C4,50,1,26214,6554,0.7784559047909674,0,2.4072892665863037
global,1,C1-C4,50,2,26214,6554,0.7941714983216357,0,2.326673746109009
global,1,C1-C4,50,3,26214,6554,0.7950869697894416,0,2.347182512283325
global,1,C1-C4,50,4,26215,6553,0.7895566018086616,0,2.292720079421997
global,1,C1-C4,50,5,26215,6553,0.791551114941411,0,2.337193250656128
global,1,C2-C3,50,1,26214,6554,0.3643576441867562,0,2.870124340057373
global,1,C2-C3,50,2,26214,6554,0.35962770826975893,0,2.7902626991271973
global,1,C2-C3,50,3,26214,6554,0.3709185230393653,0,2.7704050540924072
global,1,C2-C3,50,4,26215,6553,0.36822823109823416,0,2.798518180847168
global,1,C2-C3,50,5,26215,6553,0.3663959840722123,0,2.9105005264282227
global,1,C2-C4,50,1,26214,6554,0.7783033262129997,0,2.256474733352661
global,1,C2-C4,50,2,26214,6554,0.7845590479096736,0,2.2179956436157227
global,1,C2-C4,50,3,26214,6554,0.790509612450412,0,2.1969263553619385
global,1,C2-C4,50,4,26215,6553,0.7828424923328798,0,2.247892141342163
global,1,C2-C4,50,5,26215,6553,0.7854469471802399,0,2.288001775741577
global,1,C3-C4,50,1,26214,6554,0.7651815685077814,0,2.240875005722046
global,1,C3-C4,50,2,26214,6554,0.7653341470857491,0,2.2764017581939697
global,1,C3-C4,50,3,26214,6554,0.7722001830942935,0,2.227006673812866
global,1,C3-C4,50,4,26215,6553,0.7648347270333844,0,2.208693027496338
global,1,C3-C4,50,5,26215,6553,0.7685086291662429,0,2.2163636684417725
global,1,C4-rest,50,1,52428,13108,0.7567897467195606,0,5.864252805709839
global,1,C4-rest,50,2,52429,13107,0.7466993937469982,0,5.85183048248291
global,1,C4-rest,50,3,52429,13107,0.7491588155183745,0,5.932310342788696
global,1,C4-rest,50,4,52429,13107,0.7554143354325952,0,6.047701597213745
global,1,C4-rest,50,5,52429,13107,0.7464628932934032,0,5.924433469772339
global,1,C1-C2,51,1,26214,6554,0.3021055843759536,0,3.9358034133911133
global,1,C1-C2,51,2,26214,6554,0.2937137625877327,0,3.9766767024993896
global,1,C1-C2,51,3,26214,6554,0.3005797985962771,0,4.021478176116943
global,1,C1-C2,51,4,26215,6553,0.2995500329189679,0,3.9682414531707764
global,1,C1-C2,51,5,26215,6553,0.2926964789186333,0,3.93375301361084
global,1,C1-C3,51,1,26214,6554,0.411962160512664,0,3.0621352195739746
global,1,C1-C3,51,2,26214,6554,0.41577662496185536,0,2.941709518432617
global,1,C1-C3,51,3,26214,6554,0.41119926762282577,0,3.1222424507141113
global,1,C1-C3,51,4,26215,6553,0.41949821954399313,0,2.9463136196136475
global,1,C1-C3,51,5,26215,6553,0.4175224294235585,0,2.989157199859619
global,1,C1-C4,51,1,26214,6554,0.7866951480012206,0,2.328420877456665
global,1,C1-C4,51,2,26214,6554,0.794018919743668,0,2.3214077949523926
global,1,C1-C4,51,3,26214,6554,0.7918828196521208,0,2.319549083709717
global,1,C1-C4,51,4,26215,6553,0.788489855853298,0,2.274094343185425
global,1,C1-C4,51,5,26215,6553,0.7949080765299867,0,2.3181371688842773
global,1,C2-C3,51,1,26214,6554,0.3643576441867562,0,2.8630223274230957
global,1,C2-C3,51,2,26214,6554,0.3683246872139152,0,2.799576997756958
global,1,C2-C3,51,3,26214,6554,0.362221544095209,0,2.8708603382110596
global,1,C2-C3,51,4,26215,6553,0.35891856253467486,0,2.8810291290283203
global,1,C2-C3,51,5,26215,6553,0.370516630319804,0,2.840632915496826
global,1,C2-C4,51,1,26214,6554,0.7792187976808056,0,2.246246814727783
global,1,C2-C4,51,2,26214,6554,0.7845590479096735,0,2.2276506423950195
global,1,C2-C4,51,3,26214,6554,0.7802868477265792,0,2.2669873237609863
global,1,C2-C4,51,4,26215,6553,0.7782647158219328,0,2.22306227684021
global,1,C2-C4,51,5,26215,6553,0.7904834840675549,0,2.287919044494629
global,1,C3-C4,51,1,26214,6554,0.7635032041501373,0,2.246910810470581
global,1,C3-C4,51,2,26214,6554,0.7693011901129081,0,2.242464065551758
global,1,C3-C4,51,3,26214,6554,0.7682331400671345,0,2.2966511249542236
global,1,C3-C4,51,4,26215,6553,0.7619355943280264,0,2.2221670150756836
global,1,C3-C4,51,5,26215,6553,0.7720178433101839,0,2.21757173538208
global,1,C4-rest,51,1,52428,13108,0.748245346353372,0,5.8867027759552
global,1,C4-rest,51,2,52429,13107,0.747106269954912,0,5.9748618602752686
global,1,C4-rest,51,3,52429,13107,0.7516000882875841,0,5.9935033321380615
global,1,C4-rest,51,4,52429,13107,0.7547020588950206,0,5.871198415756226
global,1,C4-rest,51,5,52429,13107,0.7517016469483819,0,5.892112970352173
global,4,C1-C2,42,1,6553,1639,0.41482920873164775,0,0.6447784900665283
global,4,C1-C2,42,2,6553,1639,0.4387258405551088,0,0.674994707107544
global,4,C1-C2,42,3,6554,1638,0.4139194139194139,0,0.6682946681976318
global,4,C1-C2,42,4,6554,1638,0.44505494505494503,0,0.6760315895080566
global,4,C1-C2,42,5,6554,1638,0.427960927960928,0,0.6872217655181885
global,4,C1-C3,42,1,6553,1639,0.5179598856428125,0,0.5887331962585449
global,4,C1-C3,42,2,6553,1639,0.5290084576669942,0,0.6184613704681396
global,4,C1-C3,42,3,6554,1638,0.5225885225885225,0,0.6115536689758301
global,4,C1-C3,42,4,6554,1638,0.5311355311355311,0,0.6264004707336426
global,4,C1-C3,42,5,6554,1638,0.5219780219780219,0,0.6153731346130371
global,4,C1-C4,42,1,6553,1639,0.8834569224813127,0,0.5698177814483643
global,4,C1-C4,42,2,6553,1639,0.8840733791953304,0,0.5358185768127441
global,4,C1-C4,42,3,6554,1638,0.8797313797313797,0,0.555396556854248
global,4,C1-C4,42,4,6554,1638,0.8778998778998779,0,0.5256006717681885
global,4,C1-C4,42,5,6554,1638,0.8882783882783882,0,0.5445692539215088
global,4,C2-C3,42,1,6553,1639,0.45270034843205575,0,0.5829689502716064
global,4,C2-C3,42,2,6553,1639,0.44052086125256856,0,0.5879247188568115
global,4,C2-C3,42,3,6554,1638,0.4517704517704518,0,0.585127592086792
global,4,C2-C3,42,4,6554,1638,0.45054945054945056,0,0.5901954174041748
global,4,C2-C3,42,5,6554,1638,0.42857142857142855,0,0.5816903114318848
global,4,C2-C4,42,1,6553,1639,0.8645448047887072,0,0.518315315246582
global,4,C2-C4,42,2,6553,1639,0.8590644450400549,0,0.49930453300476074
global,4,C2-C4,42,3,6554,1638,0.8693528693528694,0,0.5113828182220459
global,4,C2-C4,42,4,6554,1638,0.8479853479853481,0,0.5114209651947021
global,4,C2-C4,42,5,6554,1638,0.8711843711843712,0,0.5172152519226074
global,4,C3-C4,42,1,6553,1639,0.8395269364781559,0,0.5156795978546143
global,4,C3-C4,42,2,6553,1639,0.8364878346585664,0,0.524606466293335
global,4,C3-C4,42,3,6554,1638,0.8357753357753358,0,0.5149006843566895
global,4,C3-C4,42,4,6554,1638,0.8174603174603174,0,0.5417985916137695
global,4,C3-C4,42,5,6554,1638,0.8369963369963369,0,0.5261859893798828
global,4,C4-rest,42,1,13107,3277,0.8386306307380351,0,1.3301925659179688
global,4,C4-rest,42,2,13107,3277,0.8319168626328919,0,1.310654878616333
global,4,C4-rest,42,3,13107,3277,0.8380226138566252,0,1.2999231815338135
global,4,C4-rest,42,4,13107,3277,0.8416460684753367,0,1.3051903247833252
global,4,C4-rest,42,5,13108,3276,0.8363858363858364,0,1.2738642692565918
global,4,C1-C2,43,1,6553,1639,0.4447348044909021,0,0.6879823207855225
global,4,C1-C2,43,2,6553,1639,0.4222616814080229,0,0.6925556659698486
global,4,C1-C2,43,3,6554,1638,0.43223443223443225,0,0.6750087738037109
global,4,C1-C2,43,4,6554,1638,0.4273504273504274,0,0.6668431758880615
global,4,C1-C2,43,5,6554,1638,0.4542124542124542,0,0.6812403202056885
global,4,C1-C3,43,1,6553,1639,0.491729205753596,0,0.6451961994171143
global,4,C1-C3,43,2,6553,1639,0.4991281753476875,0,0.6261682510375977
global,4,C1-C3,43,3,6554,1638,0.4981684981684982,0,0.6052975654602051
global,4,C1-C3,43,4,6554,1638,0.5134310134310134,0,0.6266977787017822
global,4,C1-C3,43,5,6554,1638,0.5061050061050061,0,0.6056089401245117
global,4,C1-C4,43,1,6553,1639,0.8804193096876023,0,0.5451750755310059
global,4,C1-C4,43,2,6553,1639,0.8822508115191042,0,0.5351357460021973
global,4,C1-C4,43,3,6554,1638,0.8876678876678876,0,0.5572867393493652
global,4,C1-C4,43,4,6554,1638,0.8724053724053724,0,0.5562009811401367
global,4,C1-C4,43,5,6554,1638,0.8821733821733821,0,0.5257341861724854
global,4,C2-C3,43,1,6553,1639,0.43563015575210695,0,0.5899918079376221
global,4,C2-C3,43,2,6553,1639,0.4356584472438131,0,0.6055102348327637
global,4,C2-C3,43,3,6554,1638,0.42857142857142855,0,0.6035919189453125
global,4,C2-C3,43,4,6554,1638,0.4242979242979243,0,0.6150350570678711
global,4,C2-C3,43,5,6554,1638,0.4456654456654457,0,0.6057043075561523
global,4,C2-C4,43,1,6553,1639,0.8584487328389767,0,0.5362298488616943
global,4,C2-C4,43,2,6553,1639,0.8645649066380774,0,0.5127928256988525
global,4,C2-C4,43,3,6554,1638,0.8632478632478633,0,0.5250375270843506
global,4,C2-C4,43,4,6554,1638,0.8577533577533578,0,0.5260288715362549
global,4,C2-C4,43,5,6554,1638,0.8693528693528694,0,0.5156877040863037
global,4,C3-C4,43,1,6553,1639,0.840142648679234,0,0.5244619846343994
global,4,C3-C4,43,2,6553,1639,0.8401560499121474,0,0.5358970165252686
global,4,C3-C4,43,3,6554,1638,0.8357753357753357,0,0.5344192981719971
global,4,C3-C4,43,4,6554,1638,0.8272283272283272,0,0.5248963832855225
global,4,C3-C4,43,5,6554,1638,0.8388278388278388,0,0.5204174518585205
global,4,C4-rest,43,1,13107,3277,0.8288656014449343,0,1.3126590251922607
global,4,C4-rest,43,2,13107,3277,0.8239798579505658,0,1.3228602409362793
global,4,C4-rest,43,3,13107,3277,0.8416856175196289,0,1.3308594226837158
global,4,C4-rest,43,4,13107,3277,0.8430675918480797,0,1.283052682876587
global,4,C4-rest,43,5,13108,3276,0.8386243386243386,0,1.3344099521636963
global,4,C1-C2,44,1,6553,1639,0.44535349474373864,0,0.6449007987976074
global,4,C1-C2,44,2,6553,1639,0.4210228118764704,0,0.6514523029327393
global,4,C1-C2,44,3,6554,1638,0.4267399267399268,0,0.6760118007659912
global,4,C1-C2,44,4,6554,1638,0.43101343101343104,0,0.6762697696685791
global,4,C1-C2,44,5,6554,1638,0.43284493284493286,0,0.6549124717712402
global,4,C1-C3,44,1,6553,1639,0.5002851484558801,0,0.6149559020996094
global,4,C1-C3,44,2,6553,1639,0.5027651210578039,0,0.6024777889251709
global,4,C1-C3,44,3,6554,1638,0.5201465201465201,0,0.5985422134399414
global,4,C1-C3,44,4,6554,1638,0.5,0,0.6288421154022217
global,4,C1-C3,44,5,6554,1638,0.5079365079365079,0,0.6068665981292725
global,4,C1-C4,44,1,6553,1639,0.8663822627237261,0,0.5396568775177002
global,4,C1-C4,44,2,6553,1639,0.8791908633372048,0,0.5396308898925781
global,4,C1-C4,44,3,6554,1638,0.884004884004884,0,0.5577497482299805
global,4,C1-C4,44,4,6554,1638,0.8778998778998779,0,0.5459766387939453
global,4,C1-C4,44,5,6554,1638,0.884004884004884,0,0.5560464859008789
global,4,C2-C3,44,1,6553,1639,0.42159757586586855,0,0.5773990154266357
global,4,C2-C3,44,2,6553,1639,0.4209855862294887,0,0.5971951484680176
global,4,C2-C3,44,3,6554,1638,0.4249084249084249,0,0.6063830852508545
global,4,C2-C3,44,4,6554,1638,0.4249084249084249,0,0.5860404968261719
global,4,C2-C3,44,5,6554,1638,0.4346764346764347,0,0.6081578731536865
global,4,C2-C4,44,1,6553,1639,0.8401404151404152,0,0.5363879203796387
global,4,C2-C4,44,2,6553,1639,0.8627244706513,0,0.5582089424133301
global,4,C2-C4,44,3,6554,1638,0.8620268620268621,0,0.5345280170440674
global,4,C2-C4,44,4,6554,1638,0.851037851037851,0,0.5227820873260498
global,4,C2-C4,44,5,6554,1638,0.852869352869353,0,0.516042947769165
