pixel,wavelength_angstrom,flux,absorption
951,1593.6454303517723,0.5595029005959998,0.44049709940400017
952,1593.6594471258709,0.5740978836443142,0.42590211635568576
953,1593.6734640232526,0.5933873868893655,0.40661261311063446
954,1593.6874810439206,0.6169421975153683,0.3830578024846317
955,1593.7014981878722,0.6441866775899721,0.35581332241002794
956,1593.7155154551106,0.6743933144072849,0.3256066855927151
957,1593.7295328456366,0.7066959970596753,0.29330400294032466
958,1593.7435503594531,0.7401275100480083,0.25987248995199175
959,1593.7575679965578,0.7736783845972688,0.2263216154027312
960,1593.7715857569533,0.8063681530579789,0.19363184694202107
961,1593.7856036406426,0.8373176965155734,0.16268230348442658
962,1593.7996216476236,0.8658110168789858,0.13418898312101424
963,1593.8136397778985,0.8913369043321591,0.10866309566784094
964,1593.8276580314687,0.9136053303595216,0.08639466964047837
965,1593.841676408337,0.932538444551616,0.06746155544838395
966,1593.855694908501,0.9482406146208927,0.05175938537910729
967,1593.8697135319637,0.9609552593839285,0.03904474061607155
968,1593.8837322787276,0.971017152030604,0.028982847969395986
969,1593.8977511487906,0.9788071190857117,0.02119288091428828
970,1593.911770142155,0.9847136925062223,0.015286307493777684
971,1593.9257892588228,0.9891044814406402,0.010895518559359774
972,1593.939808498796,0.9923078616620631,0.007692138337936916
973,1593.9538278620726,0.994603821190934,0.005396178809065955
974,1593.9678473486554,0.9962221408546316,0.003777859145368434
975,1593.981866958547,0.9973452441992954,0.0026547558007046224
976,1593.9958866917452,0.9981134961587317,0.0018865038412683166
977,1594.0099065482527,0.9986318656532029,0.0013681343467970564
978,1594.023926528071,0.9989768881810697,0.0010231118189303334
979,1594.0379466312022,0.9992030454417896,0.0007969545582103832
980,1594.0519668576444,0.9993482965520497,0.0006517034479502914
981,1594.0659872074004,0.9994385987011919,0.0005614012988081063
982,1594.0800076804728,0.9994913276281314,0.0005086723718685793
983,1594.0940282768597,0.9995176066553406,0.000482393344659382
984,1594.1080489965634,0.999523595262418,0.00047640473758203683
985,1594.122069839585,0.9995112035111262,0.0004887964888737883
986,1594.1360908059276,0.9994787101444867,0.0005212898555132517
987,1594.1501118955887,0.9994210486684632,0.0005789513315368477
988,1594.1641331085711,0.9993294290430895,0.0006705709569104767
989,1594.1781544448775,0.9991909058182561,0.0008090941817439079
990,1594.1921759045058,0.9989907741783047,0.0010092258216952699
991,1594.2061974874587,0.9987146376380345,0.0012853623619655252
992,1594.2202191937372,0.9983464788473004,0.0016535211526995663
993,1594.234241023344,0.9978722042961904,0.0021277957038096096
994,1594.2482629762771,0.9972896266000717,0.002710373399928301
995,1594.262285052539,0.9966137701819802,0.003386229818019837
996,1594.2763072521327,0.9958740917172554,0.004125908282744617
997,1594.2903295750557,0.9951052297834913,0.004894770216508748
998,1594.304352021311,0.9943339972288561,0.00566600277114393
999,1594.3183745908993,0.993569660657424,0.006430339342575975
1000,1594.3323972838239,0.9928064956684974,0.007193504331502565
1001,1594.346420100082,0.9920430935412786,0.00795690645872138
1002,1594.3604430396767,0.9913140573022085,0.008685942697791549
1003,1594.3744661026105,0.9907201302987284,0.009279869701271592
1004,1594.3884892888816,0.990431719139644,0.009568280860355993
1005,1594.4025125984922,0.9906348275419574,0.009365172458042581
1006,1594.4165360314437,0.9914171239381312,0.008582876061868805
1007,1594.4305595877388,0.9926647357807421,0.007335264219257898
1008,1594.4445832673753,0.9940782243584545,0.005921775641545501
1009,1594.4586070703558,0.9953199184575823,0.0046800815424177244
1010,1594.4726309966832,0.9961462939386341,0.0038537060613659246
1011,1594.4866550463553,0.996372260762752,0.0036277392372480177
1012,1594.5006792193747,0.9956903424214261,0.004309657578573933
1013,1594.5147035157424,0.9935195061467367,0.006480493853263325
1014,1594.5287279354613,0.9890681083738715,0.01093189162612851
1015,1594.542752478529,0.9816801964645202,0.018319803535479795
1016,1594.5567771449487,0.9713031371497747,0.028696862850225324
1017,1594.5708019347228,0.9587479630271313,0.04125203697286872
1018,1594.584826847849,0.9455547098078269,0.054445290192173146
1019,1594.59885188433,0.9335546937248975,0.06644530627510248
1020,1594.6128770441671,0.9243346332900604,0.07566536670993962
1021,1594.6269023273633,0.9187985477790064,0.08120145222099362
1022,1594.6409277339155,0.9169965446849713,0.08300345531502873
1023,1594.6549532638273,0.918287733460776,0.08171226653922403
1024,1594.6689789171012,0.9217427687271235,0.07825723127287654
1025,1594.6830046937348,0.926582833206903,0.07341716679309696
1026,1594.697030593731,0.9324466667597664,0.0675533332402336
1027,1594.7110566170923,0.9393599758952483,0.060640024104751666
1028,1594.7250827638168,0.9474355844830692,0.05256441551693081
1029,1594.739109033907,0.9565051501561955,0.04349484984380447
1030,1594.753135427364,0.9659481864293467,0.034051813570653344
1031,1594.7671619441908,0.9748502285196727,0.025149771480327265
1032,1594.7811885843848,0.9823736901040659,0.017626309895934056
1033,1594.7952153479491,0.988076279415497,0.011923720584502973
1034,1594.8092422348861,0.991987708901546,0.008012291098454027
1035,1594.823269245194,0.994460000726541,0.005539999273459051
1036,1594.8372963788752,0.9959445228612058,0.004055477138794172
1037,1594.8513236359308,0.9968329548765551,0.0031670451234449004
1038,1594.8653510163635,0.9973987981534711,0.0026012018465289
1039,1594.8793785201715,0.9978040742700487,0.002195925729951309
1040,1594.8934061473572,0.9981306130733201,0.001869386926679928
1041,1594.907433897923,0.9984137469895226,0.0015862530104774342
1042,1594.9214617718674,0.9986660435101471,0.0013339564898529055
1043,1594.9354897691926,0.9988888347063366,0.0011111652936633964
1044,1594.9495178898999,0.9990781037602365,0.0009218962397634645
1045,1594.963546133992,0.9992288676279388,0.0007711323720611674
1046,1594.9775745014667,0.9993376820596478,0.0006623179403522084
1047,1594.9916029923268,0.9994035668914091,0.0005964331085909214
1048,1595.005631606575,0.9994286736462273,0.0005713263537726609
1049,1595.019660344209,0.9994191386677245,0.0005808613322755285
1050,1595.0336892052314,0.9993844236193038,0.0006155763806962034
1051,1595.0477181896435,0.9993335840488999,0.0006664159511000634
1052,1595.0617472974482,0.9992712272069957,0.0007287727930043175
1053,1595.0757765286428,0.9991969476194905,0.0008030523805094836
1054,1595.0898058832306,0.9991063177741336,0.0008936822258663879
1055,1595.103835361214,0.9989912720744274,0.0010087279255726056
1056,1595.1178649625908,0.9988405216353782,0.0011594783646218243
1057,1595.1318946873637,0.9986409728154616,0.0013590271845383972
1058,1595.145924535534,0.9983795604141239,0.001620439585876099
1059,1595.1599545071042,0.9980443773643526,0.001955622635647414
1060,1595.173984602072,0.9976247050979407,0.002375294902059344
1061,1595.1880148204407,0.9971103618871787,0.00288963811282128
1062,1595.2020451622125,0.9964917753300739,0.0035082246699260633
1063,1595.2160756273854,0.995760857367092,0.004239142632908033
1064,1595.230106215962,0.9949092507309032,0.005090749269096806
1065,1595.2441369279434,0.993919186706445,0.006080813293555032
1066,1595.2581677633325,0.9927487854606982,0.007251214539301776
1067,1595.2721987221269,0.9913255139645045,0.008674486035495477
1068,1595.2862298043294,0.989558773266706,0.010441226733293951
1069,1595.3002610099427,0.9873596079732475,0.01264039202675249
1070,1595.3142923389648,0.9846470426656433,0.01535295733435671
1071,1595.3283237913981,0.9813409210317285,0.01865907896827146
1072,1595.3423553672442,0.9773568378920763,0.02264316210792372
1073,1595.356387066505,0.9726139977701402,0.027386002229859763
1074,1595.370418889179,0.9670517981331257,0.032948201866874305
1075,1595.3844508352688,0.9606407198921854,0.03935928010781464
1076,1595.398482904777,0.9533863812781563,0.046613618721843664
1077,1595.4125150977015,0.9453405534450275,0.05465944655497246
1078,1595.426547414045,0.9366193748532089,0.0633806251467911
1079,1595.4405798538085,0.927415860817747,0.07258413918225304
1080,1595.4546124169947,0.918012482366596,0.08198751763340395
1081,1595.4686451036014,0.9087687406539345,0.09123125934606546
1082,1595.4826779136317,0.90012282075854,0.09987717924146
1083,1595.4967108470878,0.8925551093480847,0.10744489065191531
1084,1595.5107439039678,0.8865421944711775,0.11345780552882245
1085,1595.5247770842743,0.882503975253325,0.11749602474667498
1086,1595.5388103880086,0.8807530185055381,0.11924698149446189
1087,1595.5528438151732,0.8814502027842126,0.1185497972157874
1088,1595.566877365766,0.884577148208197,0.115422851791803
1089,1595.58091103979,0.8899384256276346,0.11006157437236541
1090,1595.594944837247,0.8971943855090917,0.1028056144909083
1091,1595.6089787581361,0.9059111565152822,0.0940888434847178
1092,1595.623012802459,0.9156114988837156,0.08438850111628438
1093,1595.6370469702172,0.9258158859421164,0.07418411405788361
1094,1595.6510812614135,0.9360691602320858,0.06393083976791425
1095,1595.6651156760454,0.9459562236592269,0.054043776340773064
1096,1595.679150214116,0.9551193445574203,0.04488065544257969
1097,1595.6931848756276,0.9632855884951623,0.036714411504837674
1098,1595.7072196605784,0.9702950796799669,0.029704920320033135
1099,1595.721254568971,0.9761113347293897,0.023888665270610288
1100,1595.7352896008065,0.9808049681712703,0.019195031828729725
1101,1595.7493247560874,0.9845181003386596,0.015481899661340393
1102,1595.7633600348117,0.9874223428035169,0.012577657196483072
1103,1595.7773954369823,0.9896809844301044,0.010319015569895562
1104,1595.7914309626017,0.9914269332750051,0.008573066724994916
1105,1595.8054666116675,0.9927658211466777,0.007234178853322337
1106,1595.819502384183,0.9937971662833116,0.006202833716688394
1107,1595.8335382801488,0.9946265342354154,0.0053734657645846395
1108,1595.8475742995677,0.9953482850297075,0.0046517149702924865
1109,1595.8616104424377,0.9960146294505445,0.003985370549455469
1110,1595.8756467087612,0.9966257650636752,0.003374234936324827
1111,1595.8896830985414,0.9971516935773463,0.002848306422653657
1112,1595.9037196117758,0.9975650129146519,0.0024349870853480615
1113,1595.9177562484672,0.9978608801419067,0.0021391198580933413
1114,1595.9317930086165,0.9980574685113199,0.001942531488680066
1115,1595.9458298922266,0.9981847860318844,0.00181521396811557
1116,1595.9598668992953,0.9982726666916354,0.0017273333083646092
1117,1595.9739040298255,0.9983439616249005,0.0016560383750995333
1118,1595.9879412838195,0.9984130177685886,0.0015869822314114046
1119,1596.0019786612754,0.998486755893807,0.0015132441061930235
1120,1596.016016162196,0.9985665825305596,0.0014334174694403679
1121,1596.0300537865821,0.9986507447753447,0.0013492552246553435
1122,1596.0440915344366,0.9987363624491494,0.0012636375508505715
1123,1596.0581294057574,0.998820265751689,0.0011797342483109707
1124,1596.072167400547,0.9988991627581717,0.0011008372418283008
1125,1596.0862055188084,0.998970312835475,0.001029687164525006
1126,1596.1002437605391,0.9990324518396319,0.000967548160368148
1127,1596.114282125742,0.999085723639318,0.0009142763606819759
1128,1596.1283206144183,0.999130637041044,0.0008693629589560103
1129,1596.1423592265703,0.9991673547436379,0.0008326452563620634
1130,1596.1563979621963,0.9991961435987312,0.0008038564012687877
1131,1596.1704368212988,0.9992181713509303,0.0007818286490697268
1132,1596.1844758038803,0.9992351910452162,0.0007648089547838133
1133,1596.1985149099391,0.9992483420769919,0.0007516579230081311
1134,1596.2125541394778,0.9992576110612932,0.0007423889387068172
1135,1596.2265934924972,0.9992624488160057,0.0007375511839943227
1136,1596.240632969,0.9992626605977517,0.0007373394022482938
1137,1596.2546725689845,0.9992586731460321,0.000741326853967883
1138,1596.2687122924528,0.9992513535283921,0.0007486464716078833
1139,1596.2827521394083,0.9992417759526984,0.0007582240473016366
1140,1596.2967921098482,0.9992309661736354,0.0007690338263646179
1141,1596.3108322037756,0.9992198650263799,0.0007801349736200613
1142,1596.3248724211915,0.9992094544896049,0.0007905455103951464
1143,1596.3389127620983,0.999200729078151,0.0007992709218489491
1144,1596.3529532264945,0.9991945143539425,0.0008054856460575355
1145,1596.366993814382,0.9991912127733503,0.0008087872266496765
1146,1596.3810345257643,0.9991905661324418,0.0008094338675581625
1147,1596.3950753606387,0.9991911670827338,0.000808832917266189
1148,1596.409116319008,0.9991926333703486,0.0008073666296514181
1149,1596.4231574008736,0.9991912913837571,0.0008087086162429369
1150,1596.4371986062379,0.999184299635982,0.0008157003640180127
1151,1596.4512399350988,0.9991673043850504,0.0008326956149495857
1152,1596.4652813874588,0.999133489210975,0.000866510789024999
1153,1596.4793229633212,0.9990672664042715,0.000932733595728541
1154,1596.4933646626832,0.9989236147386746,0.0010763852613253633
1155,1596.507406485548,0.9985814129919369,0.001418587008063077
1156,1596.5214484319163,0.9977823894631375,0.0022176105368625354
1157,1596.535490501791,0.9961273927926624,0.0038726072073376194
1158,1596.54953269517,0.993210434439729,0.006789565560270994
1159,1596.563575012056,0.9887980545686788,0.011201945431321247
1160,1596.5776174524515,0.9828140475829041,0.017185952417095862
1161,1596.5916600163544,0.9751603727600691,0.02483962723993094
1162,1596.6057027037675,0.9657514418323823,0.03424855816761774
1163,1596.6197455146937,0.9548770173496512,0.04512298265034875
1164,1596.6337884491304,0.9435108783221893,0.05648912167781073
1165,1596.6478315070808,0.933226881100526,0.06677311889947402
1166,1596.6618746885456,0.9257716790659961,0.07422832093400389
1167,1596.6759179935275,0.9225316152329689,0.0774683847670311
1168,1596.6899614220247,0.9241010659333089,0.07589893406669113
1169,1596.7040049740397,0.9300932871801921,0.06990671281980787
1170,1596.718048649575,0.9392624254579137,0.06073757454208628
1171,1596.7320924486287,0.9499002676642716,0.0500997323357284
1172,1596.7461363712036,0.9603565585535871,0.03964344144641285
1173,1596.7601804173005,0.9694705035377256,0.03052949646227443
1174,1596.7742245869224,0.9767477956014092,0.02325220439859077
1175,1596.7882688800669,0.9822545533946428,0.01774544660535715
1176,1596.8023132967367,0.9863391742363882,0.013660825763611828
1177,1596.8163578369347,0.9893590064648669,0.010640993535133147
1178,1596.8304025006587,0.9915524165282446,0.008447583471755449
1179,1596.8444472879112,0.9930694960369135,0.006930503963086476
1180,1596.8584921986935,0.9940506472438344,0.0059493527561655934
1181,1596.8725372330084,0.9946486023190115,0.005351397680988468
1182,1596.8865823908534,0.9949980715762614,0.005001928423738589
1183,1596.9006276722314,0.9951931737656254,0.004806826234374562
1184,1596.9146730771454,0.9952953993009978,0.004704600699002248
1185,1596.9287186055926,0.9953525123338479,0.004647487666152084
1186,1596.9427642575763,0.995408451083495,0.004591548916505039
1187,1596.956810033097,0.9955012311342639,0.00449876886573608
1188,1596.9708559321582,0.995655454566071,0.004344545433929037
1189,1596.984901954757,0.9958765140427259,0.004123485957274076
1190,1596.9989481008965,0.9961504508415523,0.003849549158447707
1191,1597.0129943705795,0.996449951464081,0.0035500485359190037
1192,1597.0270407638034,0.9967442353041523,0.0032557646958476516
1193,1597.0410872805712,0.9970089339149864,0.0029910660850136495
1194,1597.0551339208841,0.9972322209089383,0.0027677790910617395
1195,1597.0691806847447,0.9974156760490113,0.0025843239509887317
1196,1597.0832275721507,0.997570990101588,0.0024290098984119934
1197,1597.0972745831048,0.9977147005276189,0.002285299472381097
1198,1597.11132171761,0.9978625962395778,0.002137403760422152
1199,1597.1253689756638,0.9980246228407413,0.001975377159258662
1200,1597.1394163572693,0.9982011979681147,0.001798802031885316
1201,1597.153463862427,0.9983826397614355,0.0016173602385645136
1202,1597.1675114911404,0.9985528781890385,0.0014471218109615158
1203,1597.1815592434066,0.998695715834265,0.0013042841657350257
1204,1597.1956071192287,0.9988004012990729,0.001199598700927118
1205,1597.2096551186094,0.9988647278446561,0.001135272155343925
1206,1597.2237032415464,0.9988944904983912,0.0011055095016088146
1207,1597.2377514880425,0.9988992905109104,0.0011007094890895797
1208,1597.2517998580988,0.9988880433183474,0.0011119566816526483
1209,1597.265848351718,0.9988670646332607,0.0011329353667393072
1210,1597.279896968898,0.9988399892736216,0.001160010726378391
1211,1597.2939457096413,0.9988081664700452,0.0011918335299547778
1212,1597.3079945739507,0.9987713667564827,0.0012286332435172964
1213,1597.322043561824,0.998728798507365,0.0012712014926350435
1214,1597.3360926732641,0.9986800348917058,0.001319965108294241
1215,1597.350141908272,0.9986255265904427,0.0013744734095573197
1216,1597.3641912668504,0.9985667932360972,0.0014332067639027946
1217,1597.378240748997,0.9985064222096531,0.0014935777903468672
1218,1597.392290354715,0.9984477783733576,0.0015522216266423694
1219,1597.4063400840064,0.9983942108668236,0.0016057891331764385
1220,1597.4203899368695,0.9983480468845839,0.001651953115416105
1221,1597.434439913307,0.9983101893335218,0.0016898106664782198
1222,1597.4484900133195,0.99828061671625,0.0017193832837499867
1223,1597.4625402369104,0.9982592092231682,0.0017407907768317576
1224,1597.4765905840773,0.9982462000113075,0.001753799988692517
1225,1597.4906410548226,0.9982421316071634,0.0017578683928366479
1226,1597.5046916491494,0.9982476624481965,0.0017523375518034845
1227,1597.5187423670554,0.9982635693390952,0.0017364306609047864
1228,1597.5327932085434,0.9982908948062197,0.0017091051937803137
1229,1597.546844173614,0.9983307563746342,0.0016692436253658016
1230,1597.5608952622708,0.9983836348767255,0.0016163651232744547
1231,1597.5749464745109,0.998448796762939,0.0015512032370610385
1232,1597.5889978103373,0.9985245223642203,0.0014754776357797095
1233,1597.6030492697525,0.9986086704741737,0.0013913295258263236
1234,1597.6171008527547,0.9986987740634806,0.001301225936519379
1235,1597.6311525593464,0.9987919324554142,0.0012080675445858002
1236,1597.6452043895285,0.9988851818387197,0.0011148181612803398
1237,1597.6592563433042,0.9989760993463929,0.001023900653607135
1238,1597.673308420671,0.9990628285208567,0.000937171479143295
1239,1597.6873606216316,0.9991437183225026,0.0008562816774974058
1240,1597.7014129461886,0.9992175606352461,0.0007824393647538619
1241,1597.7154653943403,0.9992842473333738,0.0007157526666261571
1242,1597.729517966089,0.9993446085940638,0.0006553914059361787
1243,1597.7435706614358,0.9993994586359607,0.0006005413640393087
1244,1597.7576234803837,0.99944922404053,0.0005507759594699513
1245,1597.7716764229303,0.9994943890685954,0.0005056109314045543
1246,1597.7857294890782,0.9995356733153153,0.0004643266846846572
1247,1597.7997826788305,0.999573534038728,0.00042646596127204894
1248,1597.8138359921847,0.9996077847761603,0.0003922152238396981
1249,1597.8278894291439,0.9996380314089605,0.00036196859103954093
1250,1597.8419429897087,0.9996643870592798,0.0003356129407201536
1251,1597.855996673882,0.9996874724241569,0.0003125275758431023
1252,1597.8700504816618,0.9997078092270956,0.00029219077290443263
1253,1597.8841044130506,0.9997254729978812,0.0002745270021188295
1254,1597.8981584680512,0.9997402889967987,0.0002597110032013239
1255,1597.9122126466614,0.9997520865154621,0.0002479134845378983
1256,1597.926266948884,0.9997608145876555,0.000239185412344467
1257,1597.94032137472,0.999766687029713,0.00023331297028694742
1258,1597.9543759241722,0.9997701909958463,0.00022980900415370265
1259,1597.9684305972382,0.999771731606294,0.00022826839370604368
1260,1597.982485393921,0.9997714216219054,0.00022857837809464598
1261,1597.9965403142232,0.9997692566035884,0.00023074339641160346
1262,1598.0105953581426,0.9997652817819561,0.00023471821804388338
1263,1598.024650525682,0.999759612926245,0.00024038707375495516
1264,1598.0387058168426,0.9997524551433813,0.00024754485661870884
1265,1598.0527612316268,0.99974405384007,0.00025594615992996506
1266,1598.0668167700326,0.9997346010778331,0.0002653989221669262
1267,1598.0808724320627,0.999724226364037,0.00027577363596298365
1268,1598.0949282177198,0.9997131060785798,0.0002868939214202282
1269,1598.1089841270018,0.9997016246726252,0.0002983753273747558
1270,1598.1230401599114,0.999690347875399,0.0003096521246009898
1271,1598.1370963164495,0.9996797863728553,0.00032021362714473867
1272,1598.151152596619,0.9996702112362412,0.00032978876375877597
1273,1598.165209000418,0.9996616557132363,0.0003383442867637143
1274,1598.1792655278487,0.9996540519716088,0.0003459480283911631
1275,1598.1933221789138,0.9996472820258632,0.00035271797413682915
1276,1598.2073789536116,0.9996411939165674,0.000358806083432639
1277,1598.2214358519448,0.9996355989336904,0.00036440106630963864
1278,1598.235492873914,0.9996302326221378,0.0003697673778622068
1279,1598.249550019522,0.9996248226523328,0.00037517734766723265
1280,1598.2636072887672,0.9996192275543591,0.00038077244564094226
1281,1598.2776646816517,0.9996135009636469,0.0003864990363531273
1282,1598.2917221981784,0.9996079197874375,0.00039208021256254
1283,1598.3057798383452,0.999602771217222,0.0003972287827780363
1284,1598.3198376021548,0.999598146801203,0.00040185319879704196
1285,1598.3338954896085,0.9995940862800552,0.00040591371994480596
1286,1598.3479535007086,0.9995908260674976,0.00040917393250239353
1287,1598.362011635453,0.9995888053149683,0.00041119468503170165
1288,1598.3760698938447,0.9995884784714644,0.00041152152853562995
1289,1598.3901282758864,0.9995900524840353,0.0004099475159646815
1290,1598.4041867815754,0.9995933355285465,0.0004066644714535439
1291,1598.418245410915,0.9995979437359079,0.0004020562640920655
1292,1598.432304163906,0.9996035495100554,0.00039645048994463306
1293,1598.4463630405514,0.9996098682562193,0.00039013174378066395
1294,1598.460422040849,0.9996165766581462,0.0003834233418538169
1295,1598.474481164801,0.9996232813588645,0.00037671864113553166
1296,1598.4885404124107,0.9996295153277824,0.00037048467221756365
1297,1598.5025997836754,0.9996348594193194,0.00036514058068060073
1298,1598.5166592785984,0.9996390819918745,0.00036091800812554364
1299,1598.530718897182,0.9996420491734007,0.0003579508265992848
1300,1598.544778639424,0.9996435718679422,0.00035642813205782886
1301,1598.5588385053277,0.9996434826491927,0.00035651735080732827
1302,1598.5728984948935,0.9996418964929502,0.00035810350704978955
1303,1598.5869586081244,0.9996393103302854,0.0003606896697145867
1304,1598.6010188450182,0.9996364126677204,0.0003635873322795913
1305,1598.6150792055776,0.9996337942067592,0.0003662057932407592
1306,1598.6291396898055,0.9996318141200009,0.00036818587999909447
1307,1598.6432002976994,0.9996307307123843,0.0003692692876157144
1308,1598.6572610292621,0.999630931746883,0.00036906825311699976
1309,1598.671321884495,0.9996330560030333,0.00036694399696668434
1310,1598.6853828634005,0.9996378118245328,0.00036218817546718185
1311,1598.6994439659766,0.9996456061783473,0.0003543938216526987
1312,1598.713505192226,0.9996562982350998,0.0003437017649001728
1313,1598.7275665421512,0.9996693000935435,0.0003306999064565108
1314,1598.7416280157504,0.9996839670518893,0.0003160329481106672
1315,1598.7556896130259,0.9996998542311293,0.00030014576887071875
1316,1598.769751333979,0.9997165719531986,0.00028342804680137057
1317,1598.7838131786125,0.9997335759251931,0.00026642407480692576
1318,1598.797875146924,0.9997501825765662,0.00024981742343377356
1319,1598.8119372389165,0.9997657106110958,0.00023428938890424078
1320,1598.8259994545926,0.9997796503472316,0.00022034965276840346
1321,1598.84006179395,0.9997917381458091,0.00020826185419087206
1322,1598.8541242569916,0.99980189191367,0.00019810808633002885
1323,1598.8681868437184,0.9998101563585099,0.00018984364149010613
1324,1598.882249554133,0.999816538841853,0.0001834611581470469
1325,1598.8963123882336,0.9998209481022935,0.00017905189770650587
1326,1598.9103753460224,0.9998233621890418,0.0001766378109582245
1327,1598.9244384275025,0.999823923791532,0.00017607620846804561
1328,1598.9385016326717,0.9998228381321808,0.00017716186781924215
1329,1598.9525649615325,0.9998203611340013,0.00017963886599869916
1330,1598.9666284140862,0.999816688140252,0.00018331185974795883
1331,1598.9806919903356,0.999811791766329,0.00018820823367105
1332,1598.994755690278,0.9998054811859725,0.00019451881402754445
1333,1599.0088195139167,0.9997975378619515,0.00020246213804853141
1334,1599.0228834612542,0.9997877563888432,0.0002122436111567927
1335,1599.0369475322884,0.9997760135595125,0.00022398644048748917
1336,1599.051011727022,0.999762170859092,0.0002378291409079747
1337,1599.065076045456,0.9997457829618988,0.0002542170381012454
1338,1599.079140487593,0.9997261335582085,0.00027386644179150377
1339,1599.093205053431,0.9997027369613252,0.00029726303867483317
1340,1599.1072697429727,0.9996753988957705,0.00032460110422949384
1341,1599.121334556221,0.9996436231928408,0.0003563768071591644
1342,1599.1353994931735,0.9996064997568634,0.0003935002431365575
1343,1599.1494645538328,0.9995631900871544,0.00043680991284555937
1344,1599.1635297382004,0.9995126209244335,0.0004873790755665075
1345,1599.1775950462786,0.9994519875993202,0.0005480124006798093
1346,1599.1916604780654,0.9993760148839522,0.0006239851160477761
1347,1599.2057260335635,0.9992773075084204,0.0007226924915796351
1348,1599.2197917127758,0.9991468901546174,0.0008531098453825603
1349,1599.2338575156998,0.9989748703743107,0.0010251296256893472
1350,1599.2479234423386,0.9987502750650394,0.001249724934960561
1351,1599.2619894926927,0.9984617985063424,0.001538201493657576
1352,1599.2760556667654,0.9981014430200023,0.0018985569799977453
1353,1599.2901219645544,0.9976687045206598,0.0023312954793401897
1354,1599.3041883860624,0.9971724518704007,0.002827548129599289
1355,1599.318254931292,0.996631831150876,0.0033681688491240536
1356,1599.332321600241,0.9960777192034899,0.003922280796510136
1357,1599.346388392912,0.9955519273401701,0.004448072659829938
1358,1599.3604553093066,0.9951014719449974,0.004898528055002571
1359,1599.374522349427,0.9947697801947292,0.00523021980527083
1360,1599.3885895132714,0.9945880394836811,0.00541196051631887
1361,1599.4026568008424,0.9945689368078178,0.005431063192182228
1362,1599.4167242121425,0.9947053529284737,0.0052946470715262706
1363,1599.4307917471697,0.9949749309051834,0.005025069094816592
1364,1599.4448594059268,0.9953474176437345,0.004652582356265533
1365,1599.458927188415,0.995790669937602,0.004209330062397987
1366,1599.4729950946364,0.9962738216306792,0.003726178369320765
1367,1599.4870631245894,0.9967683991202201,0.0032316008797799167
1368,1599.5011312782767,0.9972489400652149,0.002751059934785083
1369,1599.515199555701,0.9976939106242222,0.002306089375777809
1370,1599.5292679568597,0.9980862443357998,0.0019137556642001563
1371,1599.5433364817561,0.9984135440612703,0.0015864559387297472
1372,1599.5574051303909,0.9986693873306589,0.0013306126693410913
1373,1599.571473902767,0.9988553184932736,0.0011446815067264193
1374,1599.585542798882,0.9989812599703358,0.001018740029664178
1375,1599.599611818739,0.9990635983701948,0.0009364016298052391
1376,1599.6136809623404,0.99912137166083,0.0008786283391699623
1377,1599.6277502296841,0.9991708763026079,0.0008291236973920757
1378,1599.641819620773,0.9992207166869967,0.0007792833130032539
1379,1599.655889135608,0.9992704469666914,0.000729553033308572
1380,1599.6699587741919,0.9993136959014977,0.0006863040985023439
1381,1599.6840285365224,0.9993430916310585,0.0006569083689415001
1382,1599.6980984226022,0.9993557746283992,0.000644225371600804
1383,1599.7121684324343,0.9993499830483572,0.0006500169516427956
1384,1599.7262385660165,0.9993260315347309,0.0006739684652691258
1385,1599.7403088233511,0.999282216864386,0.0007177831356139919
1386,1599.7543792044396,0.9992145512141866,0.0007854487858134362
1387,1599.7684497092846,0.9991167489225186,0.0008832510774814395
1388,1599.7825203378836,0.9989804713755579,0.001019528624442101
1389,1599.79659109024,0.998796316309793,0.001203683690206958
1390,1599.810661966356,0.9985556684079088,0.0014443315920912303
1391,1599.8247329662297,0.9982564791287164,0.0017435208712835992
1392,1599.8388040898635,0.9979122675491781,0.002087732450821944
1393,1599.8528753372589,0.9975580525823956,0.0024419474176043954
1394,1599.8669467084183,0.9972330661817304,0.0027669338182696457
1395,1599.8810182033394,0.9969677043203611,0.003032295679638919
1396,1599.8950898220255,0.9967667663973214,0.0032332336026785757
1397,1599.9091615644786,0.9966086076096939,0.0033913923903060583
1398,1599.9232334306973,0.9964552569690893,0.0035447430309106798
1399,1599.9373054206837,0.9962669373947917,0.003733062605208337
1400,1599.9513775344392,0.996013850208785,0.003986149791215032
1401,1599.9654497719662,0.9956821330696262,0.004317866930373837
1402,1599.979522133263,0.9952729403279583,0.004727059672041678
1403,1599.9935946183318,0.9947950476734624,0.005204952326537615
1404,1600.007667227176,0.9942552728150225,0.005744727184977538
1405,1600.0217399597925,0.9936541290438736,0.006345870956126376
1406,1600.035812816185,0.9929916435723332,0.00700835642766684
1407,1600.049885796354,0.9922804129738322,0.007719587026167818
1408,1600.0639589003022,0.9915550945520402,0.008444905447959838
1409,1600.0780321280276,0.9908669202252073,0.009133079774792718
1410,1600.0921054795328,0.9902622813895785,0.009737718610421497
1411,1600.1061789548207,0.9897588778796298,0.010241122120370205
1412,1600.1202525538893,0.9893373637327896,0.010662636267210424
1413,1600.1343262767407,0.9889557557906161,0.01104424420938388
1414,1600.1484001233764,0.9885778704265666,0.01142212957343336
1415,1600.1624740937991,0.9881987336589348,0.011801266341065153
